WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20110601,1053,12,SCT049 BKN060, ,10, , , ,64, ,17.8, ,52, ,11.3, ,41, ,5, ,43, ,14, ,260, ,22, ,30.04, , , , , ,30.14, ,AA, , , ,30.12, 
23233,20110601,1153,12,FEW047 SCT065, ,10, , , ,65, ,18.3, ,53, ,11.5, ,41, ,5, ,42, ,13, ,240, ,23, ,30.04, , , , , ,30.15, ,AA, , , ,30.12, 
23233,20110601,1253,12,FEW043 BKN055, ,10, , , ,63, ,17.2, ,53, ,11.5, ,43, ,6.1, ,48, ,15, ,260, ,25, ,30.06, ,3, ,8, ,30.16, ,AA, ,  T, ,30.14, 
23233,20110601,1353,12,FEW037, ,10, , , ,65, ,18.3, ,54, ,12, ,43, ,6.1, ,45, ,15, ,250, ,24, ,30.06, , , , , ,30.17, ,AA, , , ,30.14, 
23233,20110601,1453,12,FEW036, ,10, , , ,64, ,17.8, ,54, ,12, ,44, ,6.7, ,48, ,16, ,270, ,23, ,30.07, , , , , ,30.18, ,AA, , , ,30.15, 
23233,20110601,1553,12,CLR, ,10, , , ,62, ,16.7, ,52, ,11.2, ,43, ,6.1, ,50, ,13, ,280, ,20, ,30.06, ,0, ,0, ,30.16, ,AA, , , ,30.14, 
23233,20110601,1653,12,CLR, ,10, , , ,62, ,16.7, ,52, ,11.2, ,43, ,6.1, ,50, ,11, ,280, , , ,30.05, , , , , ,30.16, ,AA, , , ,30.13, 
23233,20110601,1753,12,CLR, ,10, , , ,60, ,15.6, ,52, ,11, ,44, ,6.7, ,56, ,14, ,250, , , ,30.05, , , , , ,30.15, ,AA, , , ,30.13, 
23233,20110601,1853,12,CLR, ,10, , , ,58, ,14.4, ,51, ,10.7, ,45, ,7.2, ,62, ,13, ,260, , , ,30.07, ,3, ,4, ,30.18, ,AA, , , ,30.15, 
23233,20110601,1953,12,CLR, ,10, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, ,72, ,10, ,260, , , ,30.09, , , , , ,30.2, ,AA, , , ,30.17, 
23233,20110601,2053,12,CLR, ,10, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, ,75, ,6, ,230, , , ,30.11, , , , , ,30.21, ,AA, , , ,30.19, 
23233,20110601,2153,12,CLR, ,10, , , ,54, ,12.2, ,50, ,10.2, ,47, ,8.3, ,77, ,0, ,0, , , ,30.12, ,1, ,16, ,30.22, ,AA, , , ,30.2, 
23233,20110601,2253,12,SCT050, ,10, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, ,80, ,0, ,0, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20110601,2353,12,FEW055, ,10, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, ,77, ,3, ,260, , , ,30.11, , , , , ,30.22, ,AA, , , ,30.19, 
23233,20110602,53,12,CLR, ,10, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, ,80, ,3, ,310, , , ,30.09, ,8, ,11, ,30.19, ,AA, , , ,30.17, 
23233,20110602,153,12,CLR, ,10, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, ,80, ,0, ,0, , , ,30.09, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20110602,253,12,CLR, ,10, , , ,51, ,10.6, ,48, ,8.6, ,44, ,6.7, ,77, ,3, ,340, , , ,30.09, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20110602,353,12,CLR, ,10, , , ,50, ,10, ,47, ,8.3, ,44, ,6.7, ,80, ,3, ,270, , , ,30.09, ,1, ,1, ,30.19, ,AA, , , ,30.17, 
23233,20110602,453,12,FEW011, ,10, , , ,50, ,10, ,47, ,8.1, ,43, ,6.1, ,77, ,0, ,0, , , ,30.09, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20110602,516,12,BKN011, ,10, , , ,50, ,10, ,48, ,8.6, ,45, ,7, ,83, ,0, ,0, , , ,30.09, , , , , ,M, ,SP, , , ,30.17, 
23233,20110602,533,12,SCT011, ,10, , , ,50, ,10, ,48, ,8.6, ,45, ,7, ,83, ,0, ,0, , , ,30.1, , , , , ,M, ,SP, , , ,30.18, 
23233,20110602,553,12,CLR, ,10, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, ,80, ,0, ,0, , , ,30.11, , , , , ,30.21, ,AA, , , ,30.19, 
23233,20110602,653,12,CLR, ,10, , , ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, ,80, ,0, ,0, , , ,30.12, ,3, ,10, ,30.22, ,AA, , , ,30.2, 
23233,20110602,753,12,CLR, ,10, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, ,72, ,3, ,250, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20110602,853,12,CLR, ,10, , , ,61, ,16.1, ,53, ,11.5, ,45, ,7.2, ,56, ,7, ,290, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20110602,953,12,CLR, ,10, , , ,62, ,16.7, ,52, ,11.2, ,43, ,6.1, ,50, ,9, ,270, , , ,30.12, ,5, ,0, ,30.22, ,AA, , , ,30.2, 
23233,20110602,1053,12,CLR, ,10, , , ,64, ,17.8, ,52, ,11.1, ,40, ,4.4, ,42, ,11, ,260, , , ,30.12, , , , , ,30.23, ,AA, , , ,30.2, 
23233,20110602,1153,12,CLR, ,10, , , ,65, ,18.3, ,53, ,11.5, ,41, ,5, ,42, ,11, ,270, ,18, ,30.11, , , , , ,30.22, ,AA, , , ,30.19, 
23233,20110602,1253,12,CLR, ,10, , , ,65, ,18.3, ,54, ,12.4, ,45, ,7.2, ,49, ,13, ,240, ,21, ,30.11, ,8, ,3, ,30.22, ,AA, , , ,30.19, 
23233,20110602,1353,12,CLR, ,10, , , ,64, ,17.8, ,55, ,13, ,48, ,8.9, ,56, ,14, ,280, , , ,30.1, , , , , ,30.21, ,AA, , , ,30.18, 
23233,20110602,1453,12,CLR, ,10, , , ,65, ,18.3, ,55, ,12.7, ,46, ,7.8, ,50, ,13, ,270, , , ,30.09, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20110602,1553,12,CLR, ,10, , , ,65, ,18.3, ,55, ,12.9, ,47, ,8.3, ,52, ,16, ,280, ,21, ,30.07, ,8, ,13, ,30.18, ,AA, , , ,30.15, 
23233,20110602,1653,12,CLR, ,10, , , ,63, ,17.2, ,54, ,12.2, ,46, ,7.8, ,54, ,14, ,260, , , ,30.06, , , , , ,30.17, ,AA, , , ,30.14, 
23233,20110602,1753,12,CLR, ,10, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, ,62, ,13, ,260, , , ,30.06, , , , , ,30.16, ,AA, , , ,30.14, 
23233,20110602,1853,12,FEW018, ,10, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, ,70, ,9, ,260, , , ,30.05, ,8, ,8, ,30.15, ,AA, , , ,30.13, 
23233,20110602,1914,12,BKN018 BKN022, ,10, , , ,57, ,14, ,52, ,11.2, ,48, ,9, ,72, ,8, ,270, , , ,30.04, , , , , ,M, ,SP, , , ,30.12, 
23233,20110602,1925,12,SCT018, ,10, , , ,57, ,14, ,52, ,11.2, ,48, ,9, ,72, ,8, ,290, , , ,30.05, , , , , ,M, ,SP, , , ,30.13, 
23233,20110602,1953,12,CLR, ,10, , , ,57, ,13.9, ,53, ,11.5, ,49, ,9.4, ,75, ,8, ,270, , , ,30.05, , , , , ,30.15, ,AA, , , ,30.13, 
23233,20110602,2053,12,CLR, ,10, , , ,56, ,13.3, ,52, ,11, ,48, ,8.9, ,75, ,3, ,260, , , ,30.03, , , , , ,30.14, ,AA, , , ,30.11, 
23233,20110602,2153,12,CLR, ,10, , , ,55, ,12.8, ,52, ,11, ,49, ,9.4, ,80, ,3, ,280, , , ,30.02, ,8, ,8, ,30.13, ,AA, , , ,30.1, 
23233,20110602,2253,12,CLR, ,10, , , ,53, ,11.7, ,49, ,9.7, ,46, ,7.8, ,77, ,0, ,0, , , ,29.99, , , , , ,30.1, ,AA, , , ,30.07, 
23233,20110602,2353,12,CLR, ,10, , , ,53, ,11.7, ,49, ,9.4, ,45, ,7.2, ,74, ,0, ,0, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.06, 
23233,20110603,53,12,CLR, ,10, , , ,52, ,11.1, ,49, ,9.1, ,45, ,7.2, ,77, ,0, ,0, , , ,29.96, ,6, ,20, ,30.07, ,AA, , , ,30.04, 
23233,20110603,153,12,CLR, ,10, , , ,51, ,10.6, ,48, ,8.9, ,45, ,7.2, ,80, ,5, ,260, , , ,29.95, , , , , ,30.05, ,AA, , , ,30.03, 
23233,20110603,253,12,CLR, ,10, , , ,49, ,9.4, ,47, ,8, ,44, ,6.7, ,83, ,0, ,0, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20110603,353,12,CLR, ,10, , , ,49, ,9.4, ,47, ,8, ,44, ,6.7, ,83, ,0, ,0, , , ,29.92, ,6, ,14, ,30.03, ,AA, , , ,30, 
23233,20110603,453,12,CLR, ,10, , , ,46, ,7.8, ,44, ,6.7, ,42, ,5.6, ,86, ,5, ,110, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110603,553,12,CLR, ,10, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, ,86, ,5, ,130, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20110603,653,12,CLR, ,10, , , ,52, ,11.1, ,49, ,9.4, ,46, ,7.8, ,80, ,6, ,100, , , ,29.91, ,6, ,3, ,30.02, ,AA, , , ,29.99, 
23233,20110603,753,12,CLR, ,10, , , ,55, ,12.8, ,50, ,10.2, ,46, ,7.8, ,72, ,9, ,120, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20110603,853,12,CLR, ,10, , , ,58, ,14.4, ,52, ,11.2, ,47, ,8.3, ,67, ,0, ,0, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110603,917,12,CLR, ,1.75, ,HZ, ,61, ,16, ,53, ,11.7, ,46, ,8, ,58, ,0, ,0, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110603,929,12,CLR, ,10, , , ,61, ,16, ,53, ,11.7, ,46, ,8, ,58, ,0, ,0, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110603,953,12,CLR, ,10, , , ,62, ,16.7, ,54, ,12, ,46, ,7.8, ,56, ,0, ,0, , , ,29.87, ,8, ,14, ,29.98, ,AA, , , ,29.95, 
23233,20110603,1053,12,CLR, ,10, , , ,64, ,17.8, ,55, ,12.7, ,47, ,8.3, ,54, ,6, ,VR , , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110603,1153,12,CLR, ,10, , , ,63, ,17.2, ,54, ,12.4, ,47, ,8.3, ,56, ,10, ,280, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
23233,20110603,1253,12,CLR, ,10, , , ,61, ,16.1, ,53, ,11.7, ,46, ,7.8, ,58, ,10, ,270, , , ,29.83, ,8, ,15, ,29.93, ,AA, , , ,29.91, 
23233,20110603,1353,12,CLR, ,10, , , ,61, ,16.1, ,53, ,11.5, ,45, ,7.2, ,56, ,10, ,270, ,17, ,29.83, , , , , ,29.93, ,AA, , , ,29.91, 
23233,20110603,1453,12,SCT075, ,10, , , ,60, ,15.6, ,53, ,11.5, ,46, ,7.8, ,60, ,8, ,290, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110603,1553,12,SCT075, ,10, , , ,59, ,15, ,52, ,11.2, ,46, ,7.8, ,62, ,9, ,320, , , ,29.78, ,8, ,14, ,29.89, ,AA, , , ,29.86, 
23233,20110603,1653,12,FEW090, ,10, , , ,59, ,15, ,52, ,11.2, ,46, ,7.8, ,62, ,6, ,300, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.85, 
23233,20110603,1753,12,CLR, ,10, , , ,58, ,14.4, ,52, ,11, ,46, ,7.8, ,65, ,7, ,280, , , ,29.75, , , , , ,29.85, ,AA, , , ,29.83, 
23233,20110603,1853,12,CLR, ,10, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, ,67, ,5, ,280, , , ,29.74, ,6, ,15, ,29.85, ,AA, , , ,29.82, 
23233,20110603,1953,12,CLR, ,10, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, ,67, ,0, ,0, , , ,29.75, , , , , ,29.85, ,AA, , , ,29.83, 
23233,20110603,2053,12,SCT100, ,10, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, ,69, ,0, ,0, , , ,29.75, , , , , ,29.85, ,AA, , , ,29.83, 
23233,20110603,2153,12,OVC100, ,10, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, ,69, ,0, ,0, , , ,29.74, ,8, ,1, ,29.84, ,AA, , , ,29.82, 
23233,20110603,2253,12,OVC090, ,10, , , ,57, ,13.9, ,52, ,11, ,47, ,8.3, ,69, ,9, ,90, , , ,29.71, , , , , ,29.81, ,AA, , , ,29.79, 
23233,20110603,2353,12,OVC080, ,10, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, ,72, ,11, ,80, , , ,29.7, , , , , ,29.8, ,AA, ,  T, ,29.78, 
23233,20110604,53,12,OVC090, ,10, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, ,67, ,17, ,120, , , ,29.69, ,6, ,18, ,29.79, ,AA, , , ,29.77, 
23233,20110604,153,12,OVC080, ,10, ,#NAME?, ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, ,77, ,21, ,120, ,28, ,29.68, , , , , ,29.79, ,AA, ,  T, ,29.76, 
23233,20110604,253,12,BKN070 OVC085, ,10, ,#NAME?, ,55, ,12.8, ,52, ,11.3, ,50, ,10, ,83, ,21, ,120, ,29, ,29.67, , , , , ,29.78, ,AA, ,  T, ,29.75, 
23233,20110604,353,12,BKN060 OVC080, ,9, ,#NAME?, ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,22, ,120, ,29, ,29.67, ,6, ,6, ,29.78, ,AA, ,0.01, ,29.75, 
23233,20110604,453,12,FEW090, ,10, , , ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,21, ,120, ,29, ,29.67, , , , , ,29.77, ,AA, ,0.01, ,29.75, 
23233,20110604,553,12,FEW060, ,10, ,#NAME?, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,20, ,130, , , ,29.68, , , , , ,29.78, ,AA, ,  T, ,29.76, 
23233,20110604,653,12,CLR, ,10, ,#NAME?, ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,16, ,130, , , ,29.69, ,3, ,5, ,29.79, ,AA, ,  T, ,29.77, 
23233,20110604,753,12,CLR, ,9, ,#NAME?, ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, ,81, ,28, ,120, ,33, ,29.69, , , , , ,29.8, ,AA, ,0.01, ,29.77, 
23233,20110604,853,12,BKN045, ,8, ,#NAME?, ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,25, ,120, ,38, ,29.72, , , , , ,29.82, ,AA, ,0.02, ,29.8, 
23233,20110604,953,12,BKN026 BKN031 OVC043, ,5, ,#NAME?, ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, ,81, ,23, ,120, ,32, ,29.74, ,3, ,19, ,29.85, ,AA, ,0.05, ,29.82, 
23233,20110604,1006,12,SCT026 SCT031 OVC043, ,7, ,#NAME?, ,61, ,16, ,57, ,13.9, ,54, ,12, ,78, ,24, ,120, ,32, ,29.75, , , , , ,M, ,SP, , , ,29.83, 
23233,20110604,1053,12,SCT028 BKN043 BKN050, ,9, ,#NAME?, ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,23, ,110, ,33, ,29.78, , , , , ,29.88, ,AA, ,0.01, ,29.86, 
23233,20110604,1104,12,BKN023 BKN036 OVC043, ,5, ,#NAME?, ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,24, ,110, ,34, ,29.78, , , , , ,M, ,SP, , , ,29.86, 
23233,20110604,1126,12,SCT023 OVC038, ,10, , , ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,30, ,120, ,38, ,29.78, , , , , ,M, ,SP, , , ,29.86, 
23233,20110604,1153,12,FEW023 SCT038 BKN046, ,10, ,#NAME?, ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, ,75, ,28, ,110, ,34, ,29.79, , , , , ,29.89, ,AA, ,0.01, ,29.87, 
23233,20110604,1253,12,BKN040 BKN049, ,9, ,#NAME?, ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,29, ,120, ,33, ,29.8, ,1, ,20, ,29.91, ,AA, ,  T, ,29.88, 
23233,20110604,1353,12,BKN044, ,10, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, ,68, ,25, ,110, ,36, ,29.81, , , , , ,29.91, ,AA, ,  T, ,29.89, 
23233,20110604,1453,12,BKN044 BKN050, ,10, , , ,68, ,20, ,59, ,15.2, ,53, ,11.7, ,59, ,31, ,120, ,39, ,29.79, , , , , ,29.9, ,AA, ,  T, ,29.87, 
23233,20110604,1553,12,OVC049, ,10, , , ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,26, ,110, ,32, ,29.82, ,3, ,7, ,29.93, ,AA, ,  T, ,29.9, 
23233,20110604,1653,12,FEW060, ,10, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,23, ,120, ,36, ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110604,1753,12,FEW065, ,10, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,20, ,120, ,29, ,29.83, , , , , ,29.93, ,AA, ,  T, ,29.91, 
23233,20110604,1853,12,BKN070, ,10, , , ,62, ,16.7, ,56, ,13.6, ,52, ,11.1, ,70, ,15, ,110, , , ,29.85, ,3, ,8, ,29.95, ,AA, , , ,29.93, 
23233,20110604,1953,12,OVC075, ,10, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, ,75, ,13, ,110, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110604,2053,12,BKN060, ,10, , , ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,9, ,120, , , ,29.87, , , , , ,29.97, ,AA, , , ,29.95, 
23233,20110604,2153,12,BKN070, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,10, ,120, , , ,29.87, ,1, ,9, ,29.98, ,AA, , , ,29.95, 
23233,20110604,2253,12,FEW055 SCT075, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,9, ,120, , , ,29.87, , , , , ,29.97, ,AA, , , ,29.95, 
23233,20110604,2353,12,FEW048, ,10, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,10, ,120, , , ,29.87, , , , , ,29.97, ,AA, , , ,29.95, 
23233,20110605,53,12,SCT100, ,10, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,9, ,130, , , ,29.87, ,6, ,2, ,29.97, ,AA, , , ,29.95, 
23233,20110605,151,12,BKN022, ,10, , , ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,0, ,0, , , ,29.87, , , , , ,M, ,SP, , , ,29.95, 
23233,20110605,153,12,BKN022, ,10, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,0, ,0, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.95, 
23233,20110605,253,12,OVC024, ,10, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,3, ,130, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110605,341,12,BKN014 OVC022, ,10, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,8, ,220, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110605,353,12,OVC012, ,10, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,3, ,VR , , , ,29.88, ,3, ,4, ,29.99, ,AA, , , ,29.96, 
23233,20110605,433,12,OVC016, ,10, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,11, ,160, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110605,453,12,OVC018, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,6, ,130, ,16, ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110605,553,12,FEW016 OVC025, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,7, ,90, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110605,642,12,SCT023, ,10, , , ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,8, ,100, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110605,653,12,FEW021, ,10, , , ,59, ,15, ,56, ,13.4, ,54, ,12.2, ,84, ,11, ,110, , , ,29.9, ,3, ,4, ,30, ,AA, , , ,29.98, 
23233,20110605,753,12,CLR, ,10, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, ,65, ,14, ,110, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110605,853,12,CLR, ,10, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, ,54, ,13, ,130, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110605,953,12,CLR, ,10, , , ,68, ,20, ,57, ,13.9, ,48, ,8.9, ,49, ,16, ,120, ,22, ,29.9, ,0, ,0, ,30, ,AA, , , ,29.98, 
23233,20110605,1053,12,OVC050, ,10, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, ,54, ,9, ,300, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20110605,1153,12,BKN055, ,10, , , ,67, ,19.4, ,57, ,13.9, ,49, ,9.4, ,53, ,11, ,310, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110605,1253,12,SCT060, ,10, , , ,66, ,18.9, ,56, ,13.4, ,48, ,8.9, ,52, ,15, ,310, ,18, ,29.9, ,0, ,1, ,30.01, ,AA, , , ,29.98, 
23233,20110605,1353,12,FEW060, ,10, , , ,66, ,18.9, ,57, ,13.7, ,49, ,9.4, ,54, ,15, ,310, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20110605,1453,12,CLR, ,10, , , ,64, ,17.8, ,56, ,13.2, ,49, ,9.4, ,58, ,14, ,290, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110605,1553,12,CLR, ,10, , , ,63, ,17.2, ,55, ,13, ,49, ,9.4, ,60, ,15, ,330, , , ,29.89, ,5, ,4, ,29.99, ,AA, , , ,29.97, 
23233,20110605,1653,12,CLR, ,10, , , ,62, ,16.7, ,55, ,12.7, ,49, ,9.4, ,63, ,16, ,320, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110605,1753,12,CLR, ,10, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, ,67, ,14, ,320, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110605,1853,12,CLR, ,10, , , ,60, ,15.6, ,54, ,12.2, ,49, ,9.4, ,67, ,9, ,310, , , ,29.9, ,3, ,2, ,30, ,AA, , , ,29.98, 
23233,20110605,1935,12,BKN020 BKN070, ,10, , , ,59, ,15, ,53, ,11.7, ,48, ,9, ,67, ,13, ,300, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110605,1953,12,OVC020, ,10, , , ,59, ,15, ,54, ,12.3, ,50, ,10, ,72, ,8, ,300, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110605,2053,12,BKN024 OVC043, ,10, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, ,70, ,7, ,300, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20110605,2108,12,SCT024 OVC043, ,10, , , ,57, ,14, ,52, ,11.2, ,48, ,9, ,72, ,6, ,300, , , ,29.92, , , , , ,M, ,SP, , , ,30, 
