WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20110901,953,12,OVC011, ,6, ,HZ, ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, ,75, ,5, ,320, , , ,29.81, ,1, ,13, ,29.92, ,AA, , , ,29.89, 
23233,20110901,1020,12,OVC, ,0.5, , , ,63, ,17, ,M, ,M, ,55, ,13, ,M, ,8, ,290, , , ,M, , , , , ,M, ,SP, , , ,29.89, 
23233,20110901,1028,12,OVC, ,0.25, , , ,63, ,17, ,M, ,M, ,54, ,12, ,M, ,6, ,250, , , ,M, , , , , ,M, ,SP, , , ,29.89, 
23233,20110901,1033,12,OVC, ,1, , , ,63, ,17, ,M, ,M, ,54, ,12, ,M, ,6, ,300, , , ,M, , , , , ,M, ,SP, , , ,29.89, 
23233,20110901,1053,12,BKN013, ,1.5, ,HZ, ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,6, ,240, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110901,1058,12,BKN013, ,3, ,HZ, ,64, ,18, ,58, ,14.6, ,54, ,12, ,70, ,5, ,250, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110901,1105,12,SCT013, ,4, ,HZ, ,64, ,18, ,58, ,14.6, ,54, ,12, ,70, ,5, ,290, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110901,1153,12,CLR, ,8, , , ,68, ,20, ,60, ,15.5, ,54, ,12.2, ,61, ,7, ,260, , , ,29.78, , , , , ,29.88, ,AA, , , ,29.86, 
23233,20110901,1253,12,CLR, ,8, , , ,70, ,21.1, ,61, ,15.9, ,54, ,12.2, ,57, ,13, ,280, , , ,29.77, ,6, ,14, ,29.88, ,AA, , , ,29.85, 
23233,20110901,1353,12,CLR, ,9, , , ,68, ,20, ,59, ,15.2, ,53, ,11.7, ,59, ,16, ,290, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.85, 
23233,20110901,1453,12,CLR, ,9, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,15, ,290, , , ,29.77, , , , , ,29.87, ,AA, , , ,29.85, 
23233,20110901,1553,12,CLR, ,9, , , ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,13, ,300, , , ,29.77, ,5, ,1, ,29.88, ,AA, , , ,29.85, 
23233,20110901,1653,12,CLR, ,9, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, ,72, ,13, ,280, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.85, 
23233,20110901,1751,12,BKN010, ,8, , , ,61, ,16, ,56, ,13.3, ,52, ,11, ,72, ,10, ,290, , , ,29.77, , , , , ,M, ,SP, , , ,29.85, 
23233,20110901,1753,12,BKN010, ,8, , , ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, ,75, ,10, ,300, , , ,29.77, , , , , ,29.88, ,AA, , , ,29.85, 
23233,20110901,1801,12,SCT010, ,7, , , ,59, ,15, ,55, ,12.8, ,52, ,11, ,78, ,10, ,290, , , ,29.78, , , , , ,M, ,SP, , , ,29.86, 
23233,20110901,1818,12,SCT008, ,7, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,10, ,300, , , ,29.77, , , , , ,M, ,SP, , , ,29.85, 
23233,20110901,1825,12,BKN008, ,7, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,11, ,290, , , ,29.77, , , , , ,M, ,SP, , , ,29.85, 
23233,20110901,1853,12,BKN008, ,7, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,9, ,310, , , ,29.77, ,3, ,0, ,29.88, ,AA, , , ,29.85, 
23233,20110901,1953,12,OVC008, ,7, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,7, ,310, , , ,29.79, , , , , ,29.89, ,AA, , , ,29.87, 
23233,20110901,2053,12,OVC006, ,7, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,6, ,300, , , ,29.79, , , , , ,29.9, ,AA, , , ,29.87, 
23233,20110901,2153,12,OVC006, ,7, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,5, ,290, , , ,29.79, ,1, ,6, ,29.9, ,AA, , , ,29.87, 
23233,20110901,2253,12,OVC006, ,6, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,0, ,0, , , ,29.79, , , , , ,29.9, ,AA, , , ,29.87, 
23233,20110901,2353,12,OVC006, ,5, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,3, ,110, , , ,29.79, , , , , ,29.89, ,AA, , , ,29.87, 
23233,20110902,11,12,OVC004, ,5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,6, ,90, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,53,12,OVC004, ,4, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,8, ,110, , , ,29.79, ,5, ,2, ,29.89, ,AA, , , ,29.87, 
23233,20110902,153,12,OVC004, ,4, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,6, ,110, , , ,29.79, , , , , ,29.89, ,AA, , , ,29.87, 
23233,20110902,251,12,OVC002, ,2, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,6, ,120, , , ,29.78, , , , , ,M, ,SP, , , ,29.86, 
23233,20110902,253,12,OVC002, ,2, ,BR, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,6, ,100, , , ,29.78, , , , , ,29.89, ,AA, , , ,29.86, 
23233,20110902,328,12,OVC002, ,1.5, ,BR, ,54, ,12, ,54, ,12.2, ,54, ,12, ,100, ,5, ,70, , , ,29.78, , , , , ,M, ,SP, , , ,29.86, 
23233,20110902,351,12,VV, ,0.5, , , ,54, ,12, ,M, ,M, ,52, ,11, ,M, ,6, ,120, , , ,M, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,353,12,VV, ,0.5, , , ,54, ,12, ,M, ,M, ,52, ,11, ,M, ,5, ,110, , , ,M, ,3, ,1, ,29.89, ,AA, , , ,29.87, 
23233,20110902,420,12,VV, ,1, , , ,54, ,12, ,M, ,M, ,52, ,11, ,M, ,9, ,110, , , ,M, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,427,12,VV, ,0.75, , , ,54, ,12, ,M, ,M, ,52, ,11, ,M, ,8, ,110, , , ,M, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,440,12,VV, ,1, , , ,54, ,12, ,M, ,M, ,52, ,11, ,M, ,8, ,110, , , ,M, , , , , ,M, ,SP, , , ,29.86, 
23233,20110902,453,12,OVC002, ,1.75, ,BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, ,93, ,11, ,110, , , ,29.79, , , , , ,29.89, ,AA, , , ,29.87, 
23233,20110902,456,12,OVC002, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,10, ,100, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,511,12,OVC002, ,1.75, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,6, ,110, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,540,12,OVC002, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,7, ,110, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,553,12,OVC002, ,3, ,BR, ,53, ,11.7, ,52, ,11, ,51, ,10.6, ,93, ,7, ,100, , , ,29.79, , , , , ,29.9, ,AA, , , ,29.87, 
23233,20110902,559,12,OVC002, ,1.25, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,9, ,110, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110902,619,12,OVC002, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,7, ,110, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110902,651,12,BKN002, ,2.5, ,BR, ,54, ,12, ,54, ,12.2, ,54, ,12, ,100, ,3, ,120, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110902,653,12,BKN002, ,2, ,BR, ,54, ,12.2, ,53, ,11.9, ,53, ,11.7, ,96, ,3, ,110, , , ,29.8, ,3, ,6, ,29.91, ,AA, , , ,29.88, 
23233,20110902,705,12,OVC002, ,4, ,BR, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,130, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110902,735,12,FEW004, ,5, ,BR, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,6, ,100, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110902,753,12,CLR, ,7, , , ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,3, ,80, , , ,29.81, , , , , ,29.92, ,AA, , , ,29.89, 
23233,20110902,853,12,CLR, ,8, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,0, ,0, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110902,953,12,CLR, ,10, , , ,70, ,21.1, ,60, ,15.6, ,53, ,11.7, ,55, ,0, ,0, , , ,29.82, ,0, ,6, ,29.93, ,AA, , , ,29.9, 
23233,20110902,1053,12,CLR, ,10, , , ,68, ,20, ,60, ,15.5, ,54, ,12.2, ,61, ,10, ,280, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110902,1153,12,CLR, ,10, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,14, ,300, , , ,29.81, , , , , ,29.92, ,AA, , , ,29.89, 
23233,20110902,1253,12,CLR, ,10, , , ,67, ,19.4, ,60, ,15.3, ,54, ,12.2, ,63, ,14, ,310, , , ,29.81, ,8, ,3, ,29.92, ,AA, , , ,29.89, 
23233,20110902,1353,12,CLR, ,10, , , ,67, ,19.4, ,60, ,15.5, ,55, ,12.8, ,66, ,13, ,280, ,22, ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110902,1453,12,CLR, ,10, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, ,68, ,17, ,300, , , ,29.8, , , , , ,29.9, ,AA, , , ,29.88, 
23233,20110902,1551,12,FEW009, ,8, , , ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,16, ,300, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110902,1553,12,SCT009, ,8, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,16, ,300, , , ,29.8, ,5, ,5, ,29.9, ,AA, , , ,29.88, 
23233,20110902,1606,12,BKN009, ,9, , , ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,14, ,300, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110902,1653,12,OVC009, ,8, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,13, ,310, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110902,1753,12,OVC007, ,6, ,HZ, ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, ,81, ,14, ,300, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110902,1853,12,OVC007, ,7, , , ,59, ,15, ,56, ,13.4, ,54, ,12.2, ,84, ,13, ,300, , , ,29.81, ,1, ,3, ,29.91, ,AA, , , ,29.89, 
23233,20110902,1953,12,OVC007, ,6, ,BR, ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,9, ,310, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110902,2053,12,OVC007, ,7, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,8, ,290, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110902,2153,12,OVC005, ,7, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,6, ,300, , , ,29.81, ,0, ,3, ,29.92, ,AA, , , ,29.89, 
23233,20110902,2253,12,OVC005, ,6, ,BR, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, ,90, ,3, ,330, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110902,2353,12,OVC005, ,6, ,BR, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, ,90, ,3, ,350, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110903,53,12,OVC005, ,6, ,BR, ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,0, ,0, , , ,29.8, ,8, ,3, ,29.91, ,AA, , , ,29.88, 
23233,20110903,153,12,OVC005, ,6, ,BR, ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,0, ,0, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110903,253,12,OVC005, ,5, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,0, ,0, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110903,353,12,OVC005, ,4, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,0, ,0, , , ,29.81, ,3, ,1, ,29.91, ,AA, , , ,29.89, 
23233,20110903,453,12,OVC005, ,5, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,0, ,0, , , ,29.81, , , , , ,29.92, ,AA, , , ,29.89, 
23233,20110903,553,12,OVC005, ,3, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,0, ,0, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110903,653,12,OVC005, ,4, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,3, ,40, , , ,29.84, ,3, ,9, ,29.94, ,AA, , , ,29.92, 
23233,20110903,753,12,OVC005, ,4, ,BR, ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,0, ,0, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110903,853,12,OVC007, ,4, ,HZ, ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,0, ,0, , , ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20110903,951,12,SCT009, ,5, ,HZ, ,63, ,17, ,58, ,14.6, ,55, ,13, ,75, ,3, ,VR , , , ,29.85, , , , , ,M, ,SP, , , ,29.93, 
23233,20110903,953,12,SCT009, ,5, ,HZ, ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, ,78, ,3, ,170, , , ,29.85, ,0, ,4, ,29.95, ,AA, , , ,29.93, 
23233,20110903,1053,12,CLR, ,8, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, ,68, ,8, ,280, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.92, 
23233,20110903,1153,12,CLR, ,9, , , ,66, ,18.9, ,59, ,15, ,54, ,12.2, ,65, ,11, ,270, , , ,29.83, , , , , ,29.94, ,AA, , , ,29.91, 
23233,20110903,1253,12,CLR, ,10, , , ,67, ,19.4, ,60, ,15.3, ,54, ,12.2, ,63, ,15, ,280, , , ,29.83, ,6, ,7, ,29.93, ,AA, , , ,29.91, 
23233,20110903,1353,12,CLR, ,9, , , ,66, ,18.9, ,59, ,15, ,54, ,12.2, ,65, ,15, ,290, , , ,29.83, , , , , ,29.93, ,AA, , , ,29.91, 
23233,20110903,1453,12,FEW014, ,9, , , ,66, ,18.9, ,59, ,15, ,54, ,12.2, ,65, ,17, ,290, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110903,1553,12,SCT013, ,9, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,14, ,290, , , ,29.82, ,6, ,3, ,29.92, ,AA, , , ,29.9, 
23233,20110903,1640,12,BKN011, ,9, , , ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,13, ,300, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110903,1653,12,BKN011, ,9, , , ,61, ,16.1, ,57, ,13.6, ,53, ,11.7, ,75, ,13, ,290, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110903,1753,12,BKN011, ,8, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,9, ,300, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110903,1823,12,BKN009, ,8, , , ,59, ,15, ,56, ,13.4, ,54, ,12, ,84, ,9, ,280, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110903,1853,12,OVC009, ,8, , , ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,9, ,300, , , ,29.82, ,5, ,0, ,29.92, ,AA, , , ,29.9, 
23233,20110903,1953,12,OVC009, ,7, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,7, ,310, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110903,2053,12,OVC007, ,8, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,6, ,270, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.92, 
23233,20110903,2153,12,OVC007, ,7, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,5, ,270, , , ,29.85, ,1, ,9, ,29.95, ,AA, , , ,29.93, 
23233,20110903,2253,12,OVC007, ,7, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,0, ,0, , , ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20110903,2353,12,OVC005, ,8, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,3, ,240, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
23233,20110904,53,12,OVC005, ,7, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,0, ,0, , , ,29.84, ,8, ,3, ,29.94, ,AA, , , ,29.92, 
23233,20110904,153,12,OVC005, ,8, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,5, ,240, , , ,29.83, , , , , ,29.93, ,AA, , , ,29.91, 
23233,20110904,253,12,OVC005, ,6, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,3, ,80, , , ,29.83, , , , , ,29.93, ,AA, , , ,29.91, 
23233,20110904,353,12,OVC005, ,5, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,5, ,150, , , ,29.83, ,5, ,1, ,29.94, ,AA, , , ,29.91, 
23233,20110904,453,12,OVC005, ,4, ,BR, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,0, ,0, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110904,553,12,OVC005, ,4, ,BR, ,55, ,12.8, ,54, ,12.1, ,53, ,11.7, ,93, ,0, ,0, , , ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20110904,651,12,OVC005, ,2.5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,0, ,0, , , ,29.85, , , , , ,M, ,SP, , , ,29.93, 
23233,20110904,653,12,OVC005, ,2.5, ,BR, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,0, ,0, , , ,29.85, ,1, ,5, ,29.96, ,AA, , , ,29.93, 
23233,20110904,702,12,OVC005, ,3, ,BR, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,0, ,0, , , ,29.85, , , , , ,M, ,SP, , , ,29.93, 
23233,20110904,753,12,OVC005, ,3, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,0, ,0, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110904,853,12,OVC005, ,4, ,BR, ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,0, ,0, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110904,953,12,OVC009, ,5, ,HZ, ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,3, ,240, , , ,29.86, ,3, ,4, ,29.97, ,AA, , , ,29.94, 
23233,20110904,1013,12,OVC011, ,6, ,HZ, ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,6, ,260, , , ,29.86, , , , , ,M, ,SP, , , ,29.94, 
23233,20110904,1033,12,SCT013, ,6, ,HZ, ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,5, ,260, , , ,29.86, , , , , ,M, ,SP, , , ,29.94, 
23233,20110904,1053,12,CLR, ,6, ,HZ, ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,8, ,300, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110904,1153,12,CLR, ,7, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,11, ,290, , , ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20110904,1253,12,CLR, ,10, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,13, ,290, , , ,29.84, ,8, ,8, ,29.94, ,AA, , , ,29.92, 
23233,20110904,1353,12,CLR, ,10, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,15, ,280, ,22, ,29.83, , , , , ,29.93, ,AA, , , ,29.91, 
23233,20110904,1453,12,CLR, ,9, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, ,68, ,11, ,300, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110904,1553,12,CLR, ,9, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, ,68, ,14, ,300, , , ,29.82, ,6, ,7, ,29.92, ,AA, , , ,29.9, 
23233,20110904,1653,12,CLR, ,8, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, ,68, ,13, ,290, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110904,1753,12,CLR, ,8, , , ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, ,75, ,14, ,290, , , ,29.82, , , , , ,29.93, ,AA, , , ,29.9, 
23233,20110904,1851,12,BKN011, ,9, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,9, ,280, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110904,1853,12,BKN011, ,9, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,11, ,270, , , ,29.82, ,1, ,2, ,29.93, ,AA, , , ,29.9, 
23233,20110904,1953,12,OVC011, ,8, , , ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,8, ,290, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110904,2053,12,OVC011, ,9, , , ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,7, ,300, , , ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20110904,2153,12,OVC011, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,7, ,290, , , ,29.85, ,1, ,10, ,29.96, ,AA, , , ,29.93, 
23233,20110904,2253,12,OVC011, ,9, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,6, ,290, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
23233,20110904,2314,12,OVC009, ,9, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,0, ,0, , , ,29.86, , , , , ,M, ,SP, , , ,29.94, 
23233,20110904,2353,12,OVC009, ,8, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,6, ,300, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110905,53,12,OVC009, ,8, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,3, ,280, , , ,29.85, ,8, ,0, ,29.96, ,AA, , , ,29.93, 
23233,20110905,153,12,OVC007, ,8, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,3, ,220, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
