WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20120201,1253,12,OVC026, ,10, , , ,60, ,15.6, ,54, ,12, ,48, ,8.9, ,65, ,10, ,270, , , ,30.17, ,8, ,8, ,30.28, ,AA, , , ,30.25, 
23233,20120201,1353,12,BKN018 OVC024, ,10, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, ,70, ,11, ,280, , , ,30.16, , , , , ,30.27, ,AA, , , ,30.24, 
23233,20120201,1437,12,SCT020, ,10, , , ,57, ,14, ,52, ,11.2, ,48, ,9, ,72, ,8, ,250, , , ,30.15, , , , , ,M, ,SP, , , ,30.23, 
23233,20120201,1453,12,FEW016, ,10, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, ,70, ,7, ,250, , , ,30.15, , , , , ,30.25, ,AA, , , ,30.23, 
23233,20120201,1553,12,FEW012, ,10, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, ,72, ,10, ,260, , , ,30.15, ,6, ,8, ,30.25, ,AA, , , ,30.23, 
23233,20120201,1642,12,BKN014, ,10, , , ,55, ,13, ,51, ,10.7, ,48, ,9, ,77, ,8, ,260, , , ,30.15, , , , , ,M, ,SP, , , ,30.23, 
23233,20120201,1650,12,FEW014, ,10, , , ,55, ,13, ,51, ,10.7, ,48, ,9, ,77, ,6, ,270, , , ,30.15, , , , , ,M, ,SP, , , ,30.23, 
23233,20120201,1653,12,FEW014, ,10, , , ,56, ,13.3, ,52, ,11, ,48, ,8.9, ,75, ,8, ,240, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20120201,1753,12,CLR, ,10, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, ,75, ,3, ,280, , , ,30.14, , , , , ,30.24, ,AA, , , ,30.22, 
23233,20120201,1853,12,CLR, ,10, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, ,80, ,5, ,270, , , ,30.16, ,3, ,4, ,30.27, ,AA, , , ,30.24, 
23233,20120201,1953,12,CLR, ,10, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,3, ,260, , , ,30.16, , , , , ,30.26, ,AA, , , ,30.24, 
23233,20120201,2053,12,CLR, ,9, , , ,50, ,10, ,48, ,8.9, ,46, ,7.8, ,86, ,5, ,10, , , ,30.16, , , , , ,30.26, ,AA, , , ,30.24, 
23233,20120201,2153,12,CLR, ,10, , , ,48, ,8.9, ,47, ,8, ,45, ,7.2, ,89, ,0, ,0, , , ,30.15, ,6, ,3, ,30.26, ,AA, , , ,30.23, 
23233,20120201,2253,12,CLR, ,7, , , ,44, ,6.7, ,43, ,6.1, ,42, ,5.6, ,93, ,0, ,0, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20120201,2353,12,CLR, ,8, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5, ,86, ,3, ,240, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20120202,53,12,CLR, ,7, , , ,41, ,5, ,40, ,4.5, ,39, ,3.9, ,93, ,0, ,0, , , ,30.14, ,8, ,4, ,30.25, ,AA, , , ,30.22, 
23233,20120202,153,12,CLR, ,4, ,BR, ,41, ,5, ,41, ,4.7, ,40, ,4.4, ,96, ,0, ,0, , , ,30.13, , , , , ,30.24, ,AA, , , ,30.21, 
23233,20120202,253,12,CLR, ,8, , , ,42, ,5.6, ,41, ,4.8, ,39, ,3.9, ,89, ,0, ,0, , , ,30.12, , , , , ,30.23, ,AA, , , ,30.2, 
23233,20120202,330,12,SCT002, ,5, ,BR, ,43, ,6, ,41, ,5.1, ,39, ,4, ,86, ,3, ,110, , , ,30.12, , , , , ,M, ,SP, , , ,30.2, 
23233,20120202,334,12,BKN002, ,1.75, ,BR, ,41, ,5, ,39, ,4, ,37, ,3, ,86, ,0, ,0, , , ,30.12, , , , , ,M, ,SP, , , ,30.2, 
23233,20120202,337,12,VV, ,0.75, , , ,39, ,4, ,M, ,M, ,37, ,3, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,30.2, 
23233,20120202,348,12,VV, ,0.25, , , ,39, ,4, ,M, ,M, ,37, ,3, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,30.19, 
23233,20120202,353,12,VV, ,0.25, , , ,39, ,4, ,M, ,M, ,37, ,3, ,M, ,0, ,0, , , ,M, ,6, ,7, ,30.22, ,AA, , , ,30.19, 
23233,20120202,403,12,VV, ,1, , , ,39, ,4, ,M, ,M, ,37, ,3, ,M, ,7, ,100, , , ,M, , , , , ,M, ,SP, , , ,30.19, 
23233,20120202,405,12,SCT001, ,2, ,BR, ,39, ,4, ,38, ,3.4, ,37, ,3, ,93, ,7, ,90, , , ,30.11, , , , , ,M, ,SP, , , ,30.19, 
23233,20120202,412,12,FEW001, ,6, ,BR, ,39, ,4, ,38, ,3.4, ,37, ,3, ,93, ,3, ,50, , , ,30.11, , , , , ,M, ,SP, , , ,30.19, 
23233,20120202,453,12,CLR, ,7, , , ,39, ,3.9, ,38, ,3.4, ,37, ,2.8, ,93, ,3, ,100, , , ,30.1, , , , , ,30.21, ,AA, , , ,30.18, 
23233,20120202,553,12,CLR, ,10, , , ,38, ,3.3, ,37, ,2.8, ,36, ,2.2, ,93, ,3, ,120, , , ,30.1, , , , , ,30.2, ,AA, , , ,30.18, 
23233,20120202,653,12,CLR, ,10, , , ,38, ,3.3, ,37, ,2.6, ,35, ,1.7, ,89, ,6, ,110, , , ,30.09, ,6, ,8, ,30.2, ,AA, , , ,30.17, 
23233,20120202,753,12,CLR, ,10, , , ,40, ,4.4, ,38, ,3.4, ,36, ,2.2, ,86, ,9, ,110, , , ,30.09, , , , , ,30.2, ,AA, , , ,30.17, 
23233,20120202,853,12,CLR, ,9, , , ,45, ,7.2, ,43, ,6.1, ,41, ,5, ,86, ,9, ,110, , , ,30.08, , , , , ,30.19, ,AA, , , ,30.16, 
23233,20120202,953,12,M, ,10, , , ,50, ,10, ,M, ,M, ,43, ,6, ,M, ,9, ,110, , , ,M, ,8, ,7, ,30.17, ,AA, , , ,30.15, 
23233,20120202,1053,12,CLR, ,10, , , ,55, ,12.8, ,49, ,9.2, ,42, ,5.6, ,62, ,0, ,0, , , ,30.05, , , , , ,30.16, ,AA, , , ,30.13, 
23233,20120202,1153,12,CLR, ,10, , , ,62, ,16.7, ,51, ,10.8, ,41, ,5, ,46, ,0, ,0, , , ,30.01, , , , , ,30.11, ,AA, , , ,30.09, 
23233,20120202,1253,12,CLR, ,10, , , ,66, ,18.9, ,49, ,9.4, ,29, ,-1.7, ,25, ,8, ,310, , , ,29.96, ,8, ,37, ,30.06, ,AA, , , ,30.04, 
23233,20120202,1353,12,CLR, ,10, , , ,67, ,19.4, ,50, ,9.8, ,30, ,-1.1, ,25, ,6, ,300, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20120202,1453,12,CLR, ,10, , , ,68, ,20, ,51, ,10.2, ,31, ,-0.6, ,25, ,6, ,280, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20120202,1553,12,CLR, ,10, , , ,67, ,19.4, ,53, ,11.5, ,39, ,3.9, ,36, ,8, ,250, , , ,29.88, ,6, ,27, ,29.98, ,AA, , , ,29.96, 
23233,20120202,1653,12,CLR, ,10, , , ,62, ,16.7, ,52, ,11.2, ,43, ,6.1, ,50, ,7, ,260, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.95, 
23233,20120202,1753,12,CLR, ,10, , , ,58, ,14.4, ,51, ,10.5, ,44, ,6.7, ,60, ,8, ,270, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20120202,1853,12,CLR, ,10, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,7, ,270, , , ,29.89, ,3, ,5, ,30, ,AA, , , ,29.97, 
23233,20120202,1953,12,CLR, ,8, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,0, ,0, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20120202,2053,12,CLR, ,10, , , ,48, ,8.9, ,46, ,7.5, ,43, ,6.1, ,83, ,5, ,20, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20120202,2153,12,CLR, ,10, , , ,46, ,7.8, ,43, ,6.2, ,40, ,4.4, ,80, ,0, ,0, , , ,29.91, ,0, ,4, ,30.01, ,AA, , , ,29.99, 
23233,20120202,2253,12,CLR, ,10, , , ,46, ,7.8, ,43, ,6, ,39, ,3.9, ,77, ,0, ,0, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20120202,2353,12,CLR, ,10, , , ,46, ,7.8, ,43, ,6.2, ,40, ,4.4, ,80, ,0, ,0, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20120203,53,12,CLR, ,9, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, ,86, ,6, ,120, , , ,29.92, ,0, ,5, ,30.03, ,AA, , , ,30, 
23233,20120203,153,12,CLR, ,10, , , ,41, ,5, ,40, ,4.2, ,38, ,3.3, ,89, ,0, ,0, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20120203,253,12,CLR, ,10, , , ,40, ,4.4, ,37, ,3, ,34, ,1.1, ,79, ,7, ,110, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20120203,353,12,CLR, ,10, , , ,41, ,5, ,38, ,3.1, ,33, ,0.6, ,73, ,11, ,110, , , ,29.92, ,0, ,1, ,30.03, ,AA, , , ,30, 
23233,20120203,453,12,CLR, ,10, , , ,41, ,5, ,37, ,2.9, ,32, ,0, ,70, ,10, ,110, ,20, ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20120203,553,12,CLR, ,10, , , ,41, ,5, ,37, ,2.7, ,31, ,-0.6, ,68, ,9, ,90, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.02, 
23233,20120203,653,12,CLR, ,10, , , ,39, ,3.9, ,36, ,2, ,31, ,-0.6, ,73, ,7, ,110, , , ,29.96, ,3, ,14, ,30.07, ,AA, , , ,30.04, 
23233,20120203,753,12,CLR, ,10, , , ,41, ,5, ,37, ,2.9, ,32, ,0, ,70, ,11, ,100, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.05, 
23233,20120203,853,12,CLR, ,10, , , ,46, ,7.8, ,41, ,4.8, ,34, ,1.1, ,63, ,13, ,110, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.05, 
23233,20120203,953,12,CLR, ,10, , , ,52, ,11.1, ,45, ,7.4, ,38, ,3.3, ,59, ,14, ,100, , , ,29.97, ,1, ,3, ,30.08, ,AA, , , ,30.05, 
23233,20120203,1053,12,CLR, ,10, , , ,57, ,13.9, ,48, ,8.8, ,38, ,3.3, ,49, ,14, ,110, , , ,29.96, , , , , ,30.06, ,AA, , , ,30.04, 
23233,20120203,1153,12,CLR, ,10, , , ,61, ,16.1, ,50, ,9.8, ,38, ,3.3, ,43, ,15, ,110, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20120203,1253,12,CLR, ,10, , , ,65, ,18.3, ,50, ,9.7, ,32, ,0, ,29, ,9, ,100, , , ,29.91, ,8, ,21, ,30.02, ,AA, , , ,29.99, 
23233,20120203,1353,12,CLR, ,10, , , ,66, ,18.9, ,49, ,9.2, ,28, ,-2.2, ,24, ,0, ,0, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20120203,1453,12,CLR, ,10, , , ,68, ,20, ,50, ,9.9, ,29, ,-1.7, ,23, ,3, ,VR , , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20120203,1553,12,CLR, ,10, , , ,68, ,20, ,51, ,10.4, ,32, ,0, ,26, ,7, ,290, , , ,29.89, ,6, ,7, ,30, ,AA, , , ,29.97, 
23233,20120203,1653,12,CLR, ,10, , , ,61, ,16.1, ,49, ,9.4, ,36, ,2.2, ,39, ,14, ,270, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20120203,1753,12,CLR, ,10, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, ,72, ,8, ,300, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20120203,1853,12,CLR, ,10, , , ,55, ,12.8, ,50, ,9.7, ,44, ,6.7, ,67, ,5, ,310, , , ,29.95, ,1, ,22, ,30.06, ,AA, , , ,30.03, 
23233,20120203,1953,12,CLR, ,10, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, ,74, ,0, ,0, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.04, 
23233,20120203,2053,12,CLR, ,10, , , ,49, ,9.4, ,46, ,7.5, ,42, ,5.6, ,77, ,0, ,0, , , ,29.97, , , , , ,30.07, ,AA, , , ,30.05, 
23233,20120203,2153,12,CLR, ,10, , , ,45, ,7.2, ,43, ,5.9, ,40, ,4.4, ,83, ,8, ,90, , , ,29.97, ,1, ,6, ,30.08, ,AA, , , ,30.05, 
23233,20120203,2253,12,CLR, ,10, , , ,44, ,6.7, ,41, ,4.7, ,36, ,2.2, ,74, ,3, ,140, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.04, 
23233,20120203,2353,12,CLR, ,10, , , ,45, ,7.2, ,41, ,5.2, ,37, ,2.8, ,74, ,9, ,90, , , ,29.98, , , , , ,30.08, ,AA, , , ,30.06, 
23233,20120204,53,12,CLR, ,10, , , ,45, ,7.2, ,42, ,5.7, ,39, ,3.9, ,80, ,13, ,120, , , ,29.97, ,6, ,1, ,30.07, ,AA, , , ,30.05, 
23233,20120204,153,12,CLR, ,10, , , ,47, ,8.3, ,43, ,6, ,38, ,3.3, ,71, ,16, ,110, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.04, 
23233,20120204,253,12,CLR, ,10, , , ,47, ,8.3, ,42, ,5.6, ,36, ,2.2, ,66, ,15, ,110, , , ,29.95, , , , , ,30.05, ,AA, , , ,30.03, 
23233,20120204,353,12,CLR, ,10, , , ,47, ,8.3, ,43, ,5.8, ,37, ,2.8, ,68, ,16, ,100, , , ,29.95, ,5, ,5, ,30.06, ,AA, , , ,30.03, 
23233,20120204,453,12,CLR, ,10, , , ,44, ,6.7, ,40, ,4.2, ,34, ,1.1, ,68, ,8, ,100, , , ,29.97, , , , , ,30.07, ,AA, , , ,30.05, 
23233,20120204,553,12,CLR, ,10, , , ,41, ,5, ,38, ,3.3, ,34, ,1.1, ,76, ,10, ,80, , , ,29.98, , , , , ,30.08, ,AA, , , ,30.06, 
23233,20120204,653,12,CLR, ,10, , , ,43, ,6.1, ,38, ,3.5, ,32, ,0, ,65, ,14, ,100, , , ,29.98, ,1, ,9, ,30.09, ,AA, , , ,30.06, 
23233,20120204,753,12,CLR, ,10, , , ,44, ,6.7, ,39, ,3.8, ,32, ,0, ,63, ,13, ,110, , , ,29.99, , , , , ,30.1, ,AA, , , ,30.07, 
23233,20120204,853,12,M, ,10, , , ,48, ,9, ,M, ,M, ,34, ,1, ,M, ,11, ,120, , , ,M, , , , , ,30.11, ,AA, , , ,30.08, 
23233,20120204,953,12,CLR, ,10, , , ,55, ,12.8, ,45, ,7.2, ,33, ,0.6, ,43, ,17, ,110, , , ,29.99, ,0, ,3, ,30.09, ,AA, , , ,30.07, 
23233,20120204,1053,12,CLR, ,10, , , ,62, ,16.7, ,48, ,9.1, ,33, ,0.6, ,34, ,16, ,110, , , ,29.98, , , , , ,30.09, ,AA, , , ,30.06, 
23233,20120204,1153,12,CLR, ,10, , , ,67, ,19.4, ,50, ,10.2, ,32, ,0, ,27, ,13, ,120, , , ,29.97, , , , , ,30.07, ,AA, , , ,30.05, 
23233,20120204,1253,12,CLR, ,10, , , ,71, ,21.7, ,50, ,10.1, ,25, ,-3.9, ,18, ,11, ,120, ,22, ,29.95, ,8, ,14, ,30.05, ,AA, , , ,30.03, 
23233,20120204,1353,12,CLR, ,10, , , ,71, ,21.7, ,50, ,9.9, ,24, ,-4.4, ,17, ,8, ,230, , , ,29.95, , , , , ,30.05, ,AA, , , ,30.03, 
23233,20120204,1453,12,CLR, ,10, , , ,71, ,21.7, ,49, ,9.6, ,22, ,-5.6, ,16, ,11, ,260, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.03, 
23233,20120204,1553,12,CLR, ,10, , , ,69, ,20.6, ,49, ,9.3, ,23, ,-5, ,18, ,9, ,290, , , ,29.96, ,3, ,5, ,30.07, ,AA, , , ,30.04, 
23233,20120204,1653,12,CLR, ,10, , , ,64, ,17.8, ,46, ,8, ,23, ,-5, ,21, ,10, ,270, , , ,29.97, , , , , ,30.08, ,AA, , , ,30.05, 
23233,20120204,1753,12,CLR, ,10, , , ,59, ,15, ,45, ,7.2, ,27, ,-2.8, ,29, ,6, ,290, , , ,29.99, , , , , ,30.09, ,AA, , , ,30.07, 
23233,20120204,1853,12,CLR, ,10, , , ,56, ,13.3, ,44, ,6.7, ,29, ,-1.7, ,36, ,5, ,350, , , ,30, ,1, ,13, ,30.11, ,AA, , , ,30.08, 
23233,20120204,1953,12,CLR, ,10, , , ,52, ,11.1, ,43, ,5.8, ,30, ,-1.1, ,43, ,3, ,340, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.09, 
23233,20120204,2053,12,CLR, ,9, , , ,51, ,10.6, ,42, ,5.7, ,31, ,-0.6, ,46, ,0, ,0, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.1, 
23233,20120204,2153,12,CLR, ,10, , , ,47, ,8.3, ,40, ,4.5, ,31, ,-0.6, ,54, ,0, ,0, , , ,30.02, ,1, ,7, ,30.13, ,AA, , , ,30.1, 
23233,20120204,2253,12,CLR, ,10, , , ,44, ,6.7, ,39, ,4, ,33, ,0.6, ,65, ,0, ,0, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.1, 
23233,20120204,2353,12,CLR, ,10, , , ,45, ,7.2, ,40, ,4.1, ,32, ,0, ,60, ,0, ,0, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.1, 
23233,20120205,53,12,CLR, ,10, , , ,42, ,5.6, ,37, ,3, ,31, ,-0.6, ,65, ,7, ,110, , , ,30.02, ,8, ,0, ,30.13, ,AA, , , ,30.1, 
23233,20120205,153,12,CLR, ,10, , , ,42, ,5.6, ,37, ,2.8, ,30, ,-1.1, ,63, ,3, ,150, , , ,30.02, , , , , ,30.12, ,AA, , , ,30.1, 
23233,20120205,253,12,CLR, ,10, , , ,41, ,5, ,37, ,2.5, ,30, ,-1.1, ,65, ,6, ,110, , , ,30, , , , , ,30.11, ,AA, , , ,30.08, 
23233,20120205,353,12,CLR, ,10, , , ,42, ,5.6, ,37, ,2.8, ,30, ,-1.1, ,63, ,3, ,90, , , ,30, ,6, ,7, ,30.11, ,AA, , , ,30.08, 
23233,20120205,453,12,CLR, ,10, , , ,44, ,6.7, ,38, ,3.2, ,29, ,-1.7, ,56, ,9, ,100, , , ,30, , , , , ,30.1, ,AA, , , ,30.08, 
23233,20120205,553,12,CLR, ,10, , , ,41, ,5, ,36, ,2.3, ,29, ,-1.7, ,62, ,10, ,110, , , ,29.99, , , , , ,30.09, ,AA, , , ,30.07, 
23233,20120205,653,12,CLR, ,10, , , ,43, ,6.1, ,37, ,2.9, ,29, ,-1.7, ,58, ,11, ,90, , , ,30, ,5, ,0, ,30.11, ,AA, , , ,30.08, 
23233,20120205,753,12,CLR, ,10, , , ,46, ,7.8, ,39, ,3.8, ,29, ,-1.7, ,52, ,13, ,100, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.09, 
23233,20120205,853,12,CLR, ,10, , , ,49, ,9.4, ,41, ,4.9, ,30, ,-1.1, ,48, ,15, ,110, , , ,30.02, , , , , ,30.12, ,AA, , , ,30.1, 
23233,20120205,953,12,CLR, ,10, , , ,52, ,11.1, ,43, ,6.2, ,32, ,0, ,47, ,15, ,90, , , ,30.02, ,1, ,5, ,30.12, ,AA, , , ,30.1, 
23233,20120205,1053,12,CLR, ,10, , , ,59, ,15, ,47, ,8.5, ,34, ,1.1, ,39, ,14, ,110, , , ,30, , , , , ,30.11, ,AA, , , ,30.08, 
23233,20120205,1153,12,CLR, ,10, , , ,65, ,18.3, ,51, ,10.2, ,35, ,1.7, ,33, ,14, ,120, , , ,29.98, , , , , ,30.08, ,AA, , , ,30.06, 
23233,20120205,1253,12,CLR, ,10, , , ,70, ,21.1, ,51, ,10.8, ,31, ,-0.6, ,24, ,14, ,120, , , ,29.95, ,8, ,22, ,30.06, ,AA, , , ,30.03, 
23233,20120205,1353,12,CLR, ,10, , , ,72, ,22.2, ,51, ,10.7, ,28, ,-2.2, ,19, ,13, ,100, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20120205,1453,12,CLR, ,10, , , ,72, ,22.2, ,51, ,10.7, ,28, ,-2.2, ,19, ,11, ,120, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20120205,1553,12,CLR, ,10, , , ,71, ,21.7, ,50, ,10, ,25, ,-3.9, ,18, ,9, ,150, , , ,29.9, ,6, ,17, ,30, ,AA, , , ,29.98, 
23233,20120205,1653,12,CLR, ,10, , , ,67, ,19.4, ,48, ,9, ,25, ,-3.9, ,20, ,7, ,300, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20120205,1753,12,CLR, ,10, , , ,64, ,17.8, ,48, ,8.7, ,28, ,-2.2, ,26, ,3, ,290, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20120205,1853,12,CLR, ,10, , , ,59, ,15, ,47, ,8.5, ,34, ,1.1, ,39, ,6, ,240, , , ,29.9, ,3, ,0, ,30, ,AA, , , ,29.98, 
