WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20110701,1153,12,CLR, ,10, , , ,74, ,23.3, ,63, ,17, ,55, ,12.8, ,52, ,11, ,280, , , ,29.78, , , , , ,29.88, ,AA, , , ,29.86, 
23233,20110701,1253,12,CLR, ,10, , , ,74, ,23.3, ,62, ,16.5, ,53, ,11.7, ,48, ,14, ,280, , , ,29.78, ,6, ,6, ,29.88, ,AA, , , ,29.86, 
23233,20110701,1353,12,CLR, ,10, , , ,71, ,21.7, ,61, ,15.9, ,53, ,11.7, ,53, ,15, ,270, , , ,29.77, , , , , ,29.87, ,AA, , , ,29.85, 
23233,20110701,1453,12,CLR, ,9, , , ,71, ,21.7, ,61, ,16.1, ,54, ,12.2, ,55, ,13, ,290, , , ,29.76, , , , , ,29.87, ,AA, , , ,29.84, 
23233,20110701,1553,12,CLR, ,9, , , ,72, ,22.2, ,62, ,16.3, ,54, ,12.2, ,53, ,10, ,280, , , ,29.75, ,8, ,9, ,29.85, ,AA, , , ,29.83, 
23233,20110701,1653,12,CLR, ,10, , , ,72, ,22.2, ,62, ,16.3, ,54, ,12.2, ,53, ,9, ,280, , , ,29.74, , , , , ,29.84, ,AA, , , ,29.82, 
23233,20110701,1753,12,CLR, ,10, , , ,71, ,21.7, ,61, ,16.1, ,54, ,12.2, ,55, ,8, ,290, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.8, 
23233,20110701,1853,12,CLR, ,9, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,13, ,310, , , ,29.71, ,6, ,14, ,29.81, ,AA, , , ,29.79, 
23233,20110701,1953,12,CLR, ,8, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, ,68, ,M, ,M, , , ,29.71, , , , , ,29.81, ,AA, , , ,29.79, 
23233,20110701,2053,12,CLR, ,9, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,6, ,280, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.8, 
23233,20110701,2153,12,CLR, ,8, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,7, ,300, , , ,29.73, ,2, ,5, ,29.83, ,AA, , , ,29.81, 
23233,20110701,2253,12,CLR, ,7, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,10, ,290, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.8, 
23233,20110701,2353,12,CLR, ,8, , , ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,8, ,300, , , ,29.72, , , , , ,29.82, ,AA, , , ,29.8, 
23233,20110702,53,12,CLR, ,7, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,6, ,310, , , ,29.71, ,8, ,5, ,29.81, ,AA, , , ,29.79, 
23233,20110702,153,12,CLR, ,7, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,5, ,310, , , ,29.69, , , , , ,29.8, ,AA, , , ,29.77, 
23233,20110702,253,12,CLR, ,7, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,0, ,0, , , ,29.7, , , , , ,29.8, ,AA, , , ,29.78, 
23233,20110702,353,12,CLR, ,6, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,5, ,320, , , ,29.7, ,5, ,3, ,29.8, ,AA, , , ,29.78, 
23233,20110702,453,12,CLR, ,5, ,BR, ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,3, ,310, , , ,29.71, , , , , ,29.81, ,AA, , , ,29.79, 
23233,20110702,553,12,CLR, ,5, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,3, ,330, , , ,29.72, , , , , ,29.83, ,AA, , , ,29.8, 
23233,20110702,653,12,CLR, ,8, , , ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,3, ,300, , , ,29.73, ,3, ,8, ,29.83, ,AA, , , ,29.81, 
23233,20110702,753,12,CLR, ,7, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,3, ,VR , , , ,29.73, , , , , ,29.84, ,AA, , , ,29.81, 
23233,20110702,853,12,CLR, ,8, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,8, ,290, , , ,29.73, , , , , ,29.83, ,AA, , , ,29.81, 
23233,20110702,953,12,CLR, ,8, , , ,65, ,18.3, ,59, ,14.8, ,54, ,12.2, ,68, ,10, ,270, , , ,29.73, ,0, ,0, ,29.83, ,AA, , , ,29.81, 
23233,20110702,1053,12,CLR, ,9, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,13, ,270, , , ,29.73, , , , , ,29.83, ,AA, , , ,29.81, 
23233,20110702,1153,12,CLR, ,9, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,13, ,280, , , ,29.73, , , , , ,29.83, ,AA, , , ,29.81, 
23233,20110702,1253,12,CLR, ,9, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,15, ,290, , , ,29.72, ,8, ,2, ,29.83, ,AA, , , ,29.8, 
23233,20110702,1353,12,CLR, ,8, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,16, ,290, , , ,29.71, , , , , ,29.81, ,AA, , , ,29.79, 
23233,20110702,1453,12,CLR, ,10, , , ,67, ,19.4, ,59, ,15, ,53, ,11.7, ,61, ,16, ,270, , , ,29.7, , , , , ,29.8, ,AA, , , ,29.78, 
23233,20110702,1553,12,CLR, ,9, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, ,68, ,14, ,280, ,22, ,29.7, ,6, ,7, ,29.8, ,AA, , , ,29.78, 
23233,20110702,1653,12,CLR, ,8, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, ,72, ,14, ,290, , , ,29.7, , , , , ,29.8, ,AA, , , ,29.78, 
23233,20110702,1753,12,CLR, ,7, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, ,72, ,14, ,290, , , ,29.69, , , , , ,29.8, ,AA, , , ,29.77, 
23233,20110702,1853,12,CLR, ,7, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,13, ,290, , , ,29.68, ,8, ,6, ,29.79, ,AA, , , ,29.76, 
23233,20110702,1919,12,FEW005, ,6, ,HZ, ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,10, ,290, , , ,29.68, , , , , ,M, ,SP, , , ,29.76, 
23233,20110702,1938,12,BKN005, ,5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,10, ,310, , , ,29.69, , , , , ,M, ,SP, , , ,29.77, 
23233,20110702,1953,12,OVC005, ,6, ,HZ, ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,10, ,310, , , ,29.69, , , , , ,29.79, ,AA, , , ,29.77, 
23233,20110702,2051,12,SCT005, ,7, , , ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,9, ,310, , , ,29.69, , , , , ,M, ,SP, , , ,29.77, 
23233,20110702,2053,12,FEW005, ,6, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,9, ,310, , , ,29.69, , , , , ,29.8, ,AA, , , ,29.77, 
23233,20110702,2153,12,CLR, ,7, , , ,57, ,13.9, ,54, ,12.3, ,52, ,11.1, ,83, ,5, ,300, , , ,29.7, ,2, ,4, ,29.8, ,AA, , , ,29.78, 
23233,20110702,2253,12,CLR, ,7, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,6, ,300, , , ,29.69, , , , , ,29.8, ,AA, , , ,29.77, 
23233,20110702,2353,12,CLR, ,6, ,BR, ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,6, ,300, , , ,29.69, , , , , ,29.79, ,AA, , , ,29.77, 
23233,20110703,53,12,CLR, ,6, ,HZ, ,55, ,12.8, ,52, ,11.3, ,50, ,10, ,83, ,0, ,0, , , ,29.69, ,6, ,4, ,29.79, ,AA, , , ,29.77, 
23233,20110703,153,12,CLR, ,6, ,BR, ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,0, ,0, , , ,29.69, , , , , ,29.79, ,AA, , , ,29.77, 
23233,20110703,253,12,CLR, ,9, , , ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,0, ,0, , , ,29.68, , , , , ,29.79, ,AA, , , ,29.76, 
23233,20110703,353,12,CLR, ,8, , , ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,0, ,0, , , ,29.67, ,8, ,5, ,29.78, ,AA, , , ,29.75, 
23233,20110703,453,12,CLR, ,8, , , ,53, ,11.7, ,51, ,10.7, ,50, ,10, ,90, ,0, ,0, , , ,29.68, , , , , ,29.78, ,AA, , , ,29.76, 
23233,20110703,553,12,CLR, ,8, , , ,56, ,13.3, ,54, ,12.1, ,52, ,11.1, ,87, ,0, ,0, , , ,29.68, , , , , ,29.79, ,AA, , , ,29.76, 
23233,20110703,653,12,CLR, ,6, ,HZ, ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,3, ,110, , , ,29.69, ,3, ,8, ,29.8, ,AA, , , ,29.77, 
23233,20110703,753,12,CLR, ,7, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,5, ,90, , , ,29.7, , , , , ,29.8, ,AA, , , ,29.78, 
23233,20110703,853,12,CLR, ,8, , , ,71, ,21.7, ,62, ,16.7, ,56, ,13.3, ,59, ,3, ,150, , , ,29.69, , , , , ,29.79, ,AA, , , ,29.77, 
23233,20110703,953,12,CLR, ,10, , , ,78, ,25.6, ,64, ,17.8, ,55, ,12.8, ,45, ,0, ,0, , , ,29.68, ,8, ,4, ,29.78, ,AA, , , ,29.76, 
23233,20110703,1053,12,CLR, ,10, , , ,83, ,28.3, ,68, ,20.2, ,60, ,15.6, ,46, ,8, ,260, , , ,29.68, , , , , ,29.79, ,AA, , , ,29.76, 
23233,20110703,1153,12,CLR, ,9, , , ,81, ,27.2, ,67, ,19.2, ,58, ,14.4, ,46, ,14, ,290, , , ,29.69, , , , , ,29.8, ,AA, , , ,29.77, 
23233,20110703,1253,12,M, ,10, , , ,80, ,26.7, ,65, ,18.5, ,56, ,13.3, ,44, ,11, ,290, , , ,29.7, ,3, ,6, ,29.8, ,AA, ,  T, ,29.78, 
23233,20110703,1353,12,M, ,9, , , ,78, ,25.6, ,64, ,17.8, ,55, ,12.8, ,45, ,14, ,290, , , ,29.69, , , , , ,29.8, ,AA, , , ,29.77, 
23233,20110703,1453,12,M, ,9, , , ,74, ,23.3, ,62, ,16.5, ,53, ,11.7, ,48, ,10, ,290, , , ,29.7, , , , , ,29.8, ,AA, , , ,29.78, 
23233,20110703,1553,12,M, ,10, , , ,78, ,25.6, ,63, ,17, ,52, ,11.1, ,40, ,10, ,280, , , ,29.69, ,6, ,2, ,29.8, ,AA, , , ,29.77, 
23233,20110703,1653,12,CLR, ,10, , , ,79, ,26.1, ,63, ,17.2, ,52, ,11.1, ,39, ,11, ,310, , , ,29.68, , , , , ,29.78, ,AA, , , ,29.76, 
23233,20110703,1753,12,M, ,9, , , ,71, ,21.7, ,60, ,15.6, ,52, ,11.1, ,51, ,13, ,300, , , ,29.68, , , , , ,29.78, ,AA, , , ,29.76, 
23233,20110703,1853,12,M, ,8, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, ,57, ,15, ,310, , , ,29.68, ,6, ,4, ,29.78, ,AA, , , ,29.76, 
23233,20110703,1953,12,M, ,8, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, ,65, ,14, ,320, , , ,29.7, , , , , ,29.8, ,AA, , , ,29.78, 
23233,20110703,2053,12,M, ,8, , , ,61, ,16.1, ,56, ,13, ,51, ,10.6, ,70, ,11, ,320, , , ,29.72, , , , , ,29.82, ,AA, , , ,29.8, 
23233,20110703,2153,12,M, ,8, , , ,60, ,15.6, ,55, ,12.8, ,51, ,10.6, ,72, ,10, ,320, , , ,29.73, ,1, ,19, ,29.84, ,AA, , , ,29.81, 
23233,20110703,2253,12,M, ,8, , , ,59, ,15, ,55, ,12.5, ,51, ,10.6, ,75, ,10, ,300, , , ,29.73, , , , , ,29.84, ,AA, , , ,29.81, 
23233,20110703,2353,12,M, ,7, , , ,58, ,14.4, ,54, ,12.3, ,51, ,10.6, ,78, ,10, ,300, , , ,29.74, , , , , ,29.84, ,AA, , , ,29.82, 
23233,20110704,53,12,M, ,7, , , ,57, ,13.9, ,54, ,12, ,51, ,10.6, ,80, ,7, ,310, , , ,29.74, ,3, ,3, ,29.85, ,AA, , , ,29.82, 
23233,20110704,153,12,M, ,7, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,5, ,330, , , ,29.74, , , , , ,29.84, ,AA, , , ,29.82, 
23233,20110704,253,12,M, ,7, , , ,57, ,13.9, ,54, ,12, ,51, ,10.6, ,80, ,5, ,320, , , ,29.74, , , , , ,29.84, ,AA, , , ,29.82, 
23233,20110704,353,12,M, ,7, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, ,83, ,5, ,320, , , ,29.75, ,3, ,1, ,29.85, ,AA, , , ,29.83, 
23233,20110704,453,12,M, ,5, ,HZ, ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, ,83, ,3, ,300, , , ,29.75, , , , , ,29.86, ,AA, , , ,29.83, 
23233,20110704,553,12,M, ,6, ,HZ, ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,3, ,300, , , ,29.77, , , , , ,29.87, ,AA, , , ,29.85, 
23233,20110704,653,12,M, ,6, ,HZ, ,60, ,15.6, ,55, ,12.8, ,51, ,10.6, ,72, ,3, ,290, , , ,29.78, ,3, ,12, ,29.89, ,AA, , , ,29.86, 
23233,20110704,753,12,M, ,7, , , ,64, ,17.8, ,57, ,14, ,52, ,11.1, ,65, ,0, ,0, , , ,29.79, , , , , ,29.9, ,AA, , , ,29.87, 
23233,20110704,853,12,M, ,8, , , ,69, ,20.6, ,60, ,15.4, ,53, ,11.7, ,57, ,0, ,0, , , ,29.79, , , , , ,29.89, ,AA, , , ,29.87, 
23233,20110704,953,12,M, ,8, , , ,70, ,21.1, ,60, ,15.6, ,53, ,11.7, ,55, ,9, ,290, , , ,29.78, ,0, ,1, ,29.89, ,AA, , , ,29.86, 
23233,20110704,1053,12,M, ,8, , , ,69, ,20.6, ,60, ,15.4, ,53, ,11.7, ,57, ,13, ,270, , , ,29.8, , , , , ,29.9, ,AA, , , ,29.88, 
23233,20110704,1153,12,M, ,8, , , ,67, ,19.4, ,59, ,14.7, ,52, ,11.1, ,59, ,16, ,290, , , ,29.81, , , , , ,29.91, ,AA, , , ,29.89, 
23233,20110704,1253,12,M, ,9, , , ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, ,61, ,16, ,270, , , ,29.81, ,1, ,9, ,29.92, ,AA, , , ,29.89, 
23233,20110704,1353,12,M, ,8, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,14, ,270, , , ,29.81, , , , , ,29.91, ,AA, , , ,29.89, 
23233,20110704,1453,12,M, ,9, , , ,65, ,18.3, ,58, ,14.2, ,52, ,11.1, ,63, ,15, ,280, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110704,1553,12,M, ,8, , , ,64, ,17.8, ,57, ,14, ,52, ,11.1, ,65, ,11, ,290, , , ,29.79, ,8, ,6, ,29.9, ,AA, , , ,29.87, 
23233,20110704,1653,12,M, ,7, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, ,65, ,13, ,300, , , ,29.78, , , , , ,29.89, ,AA, , , ,29.86, 
23233,20110704,1753,12,M, ,8, , , ,60, ,15.6, ,55, ,12.8, ,51, ,10.6, ,72, ,11, ,270, , , ,29.78, , , , , ,29.88, ,AA, , , ,29.86, 
23233,20110704,1840,12,FEW007, ,6, ,HZ, ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,11, ,290, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110704,1851,12,BKN007, ,6, ,HZ, ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,9, ,300, , , ,29.79, , , , , ,M, ,SP, , , ,29.87, 
23233,20110704,1853,12,BKN007, ,6, ,HZ, ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,11, ,280, , , ,29.79, ,5, ,1, ,29.89, ,AA, , , ,29.87, 
23233,20110704,1953,12,OVC005, ,6, ,BR, ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,9, ,290, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20110704,2050,12,OVC003, ,2.5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,5, ,300, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110704,2053,12,OVC003, ,2.5, ,BR, ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,5, ,290, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110704,2103,12,OVC003, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,5, ,290, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110704,2130,12,OVC003, ,2.5, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110704,2151,12,OVC003, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110704,2153,12,OVC003, ,3, ,BR, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,0, ,0, , , ,29.81, ,0, ,3, ,29.92, ,AA, , , ,29.89, 
23233,20110704,2203,12,OVC003, ,2.5, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2211,12,OVC005, ,3, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,3, ,330, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2223,12,OVC005, ,2.5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,3, ,10, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2231,12,OVC005, ,3, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2248,12,OVC005, ,2.5, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,5, ,50, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2253,12,OVC005, ,2.5, ,BR, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,3, ,50, , , ,29.81, , , , , ,29.91, ,AA, , , ,29.89, 
23233,20110704,2312,12,OVC005, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2322,12,OVC003, ,3, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110704,2353,12,OVC003, ,3, ,BR, ,55, ,12.8, ,53, ,11.5, ,51, ,10.6, ,86, ,0, ,0, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20110705,6,12,OVC005, ,3, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110705,49,12,OVC005, ,2.5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110705,53,12,OVC005, ,3, ,BR, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,0, ,0, , , ,29.81, ,8, ,2, ,29.91, ,AA, , , ,29.89, 
23233,20110705,104,12,OVC005, ,2.5, ,BR, ,55, ,13, ,53, ,11.8, ,52, ,11, ,90, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110705,140,12,OVC003, ,2, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110705,153,12,OVC003, ,2, ,BR, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,0, ,0, , , ,29.8, , , , , ,29.9, ,AA, , , ,29.88, 
23233,20110705,253,12,OVC003, ,2.5, ,BR, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,3, ,90, , , ,29.79, , , , , ,29.9, ,AA, , , ,29.87, 
23233,20110705,332,12,OVC003, ,1.75, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110705,353,12,OVC003, ,1.75, ,BR, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, ,93, ,0, ,0, , , ,29.8, ,5, ,2, ,29.91, ,AA, , , ,29.88, 
23233,20110705,411,12,OVC003, ,2, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.8, , , , , ,M, ,SP, , , ,29.88, 
23233,20110705,451,12,OVC003, ,1.75, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20110705,453,12,OVC003, ,1.5, ,BR, ,54, ,12.2, ,52, ,11.3, ,51, ,10.6, ,90, ,0, ,0, , , ,29.81, , , , , ,29.91, ,AA, , , ,29.89, 
23233,20110705,544,12,OVC, ,0.75, , , ,54, ,12, ,M, ,M, ,52, ,11, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,29.9, 
23233,20110705,551,12,OVC003, ,1.25, ,#NAME?, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20110705,553,12,OVC003, ,1.25, ,#NAME?, ,54, ,12.2, ,53, ,11.6, ,52, ,11.1, ,93, ,0, ,0, , , ,29.82, , , , , ,29.92, ,AA, ,  T, ,29.9, 
