WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20120101,2353,12,OVC002, ,2.5, ,BR, ,50, ,10, ,49, ,9.4, ,48, ,8.9, ,93, ,8, ,330, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20120102,3,12,OVC002, ,1.5, ,BR, ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,7, ,350, , , ,30.12, , , , , ,M, ,SP, , , ,30.2, 
23233,20120102,14,12,OVC, ,0.5, , , ,48, ,9, ,M, ,M, ,46, ,8, ,M, ,5, ,20, , , ,M, , , , , ,M, ,SP, , , ,30.19, 
23233,20120102,21,12,VV, ,0.25, , , ,48, ,9, ,M, ,M, ,46, ,8, ,M, ,3, ,20, , , ,M, , , , , ,M, ,SP, , , ,30.2, 
23233,20120102,39,12,OVC, ,0.75, , , ,48, ,9, ,M, ,M, ,46, ,8, ,M, ,0, ,0, , , ,M, , , , , ,M, ,SP, , , ,30.2, 
23233,20120102,46,12,OVC005, ,2, ,BR, ,48, ,9, ,48, ,8.8, ,48, ,9, ,100, ,0, ,0, , , ,30.13, , , , , ,M, ,SP, , , ,30.21, 
23233,20120102,51,12,OVC007, ,3, ,BR, ,48, ,9, ,48, ,8.8, ,48, ,9, ,100, ,0, ,0, , , ,30.12, , , , , ,M, ,SP, , , ,30.2, 
23233,20120102,53,12,OVC007, ,4, ,BR, ,49, ,9.4, ,48, ,9.1, ,48, ,8.9, ,96, ,0, ,0, , , ,30.12, ,1, ,14, ,30.23, ,AA, , , ,30.2, 
23233,20120102,153,12,OVC009, ,7, , , ,48, ,8.9, ,47, ,8.3, ,46, ,7.8, ,93, ,0, ,0, , , ,30.13, , , , , ,30.23, ,AA, , , ,30.21, 
23233,20120102,253,12,OVC009, ,4, ,BR, ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, ,93, ,5, ,100, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20120102,336,12,SCT009, ,4, ,BR, ,46, ,8, ,46, ,7.5, ,45, ,7, ,96, ,0, ,0, , , ,30.13, , , , , ,M, ,SP, , , ,30.21, 
23233,20120102,346,12,BKN009, ,4, ,BR, ,46, ,8, ,46, ,7.5, ,45, ,7, ,96, ,0, ,0, , , ,30.13, , , , , ,M, ,SP, , , ,30.21, 
23233,20120102,353,12,BKN009, ,5, ,BR, ,47, ,8.3, ,46, ,7.7, ,45, ,7.2, ,93, ,0, ,0, , , ,30.13, ,3, ,2, ,30.23, ,AA, , , ,30.21, 
23233,20120102,453,12,OVC009, ,6, ,BR, ,48, ,8.9, ,47, ,8, ,45, ,7.2, ,89, ,3, ,30, , , ,30.17, , , , , ,30.28, ,AA, , , ,30.25, 
23233,20120102,538,12,OVC011, ,7, , , ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,0, ,0, , , ,30.17, , , , , ,M, ,SP, , , ,30.25, 
23233,20120102,551,12,BKN009 OVC013, ,8, , , ,48, ,9, ,47, ,8.3, ,46, ,8, ,93, ,0, ,0, , , ,30.17, , , , , ,M, ,SP, , , ,30.25, 
23233,20120102,553,12,OVC011, ,8, , , ,49, ,9.4, ,48, ,8.8, ,47, ,8.3, ,93, ,0, ,0, , , ,30.17, , , , , ,30.27, ,AA, , , ,30.25, 
23233,20120102,606,12,OVC009, ,8, , , ,50, ,10, ,48, ,8.9, ,46, ,8, ,86, ,0, ,0, , , ,30.18, , , , , ,M, ,SP, , , ,30.26, 
23233,20120102,653,12,OVC009, ,6, ,BR, ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,3, ,320, , , ,30.17, ,1, ,15, ,30.28, ,AA, , , ,30.25, 
23233,20120102,753,12,OVC008, ,5, ,BR, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, ,86, ,3, ,20, , , ,30.22, , , , , ,30.32, ,AA, , , ,30.3, 
23233,20120102,825,12,BKN010 OVC014, ,5, ,BR, ,54, ,12, ,52, ,11, ,50, ,10, ,86, ,0, ,0, , , ,30.23, , , , , ,M, ,SP, , , ,30.31, 
23233,20120102,853,12,OVC012, ,5, ,BR, ,53, ,11.7, ,51, ,10.5, ,49, ,9.4, ,86, ,6, ,190, , , ,30.25, , , , , ,30.35, ,AA, , , ,30.33, 
23233,20120102,919,12,SCT012, ,5, ,BR, ,54, ,12, ,51, ,10.5, ,48, ,9, ,80, ,3, ,130, , , ,30.23, , , , , ,M, ,SP, , , ,30.31, 
23233,20120102,953,12,CLR, ,6, ,HZ, ,54, ,12.2, ,51, ,10.7, ,49, ,9.4, ,83, ,9, ,150, , , ,30.23, ,0, ,18, ,30.33, ,AA, , , ,30.31, 
23233,20120102,1053,12,CLR, ,6, ,HZ, ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, ,77, ,10, ,110, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20120102,1153,12,CLR, ,8, , , ,56, ,13.3, ,52, ,11, ,48, ,8.9, ,75, ,5, ,90, , , ,30.18, , , , , ,30.29, ,AA, , , ,30.26, 
23233,20120102,1253,12,CLR, ,9, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, ,70, ,6, ,VR , , , ,30.17, ,6, ,21, ,30.27, ,AA, , , ,30.25, 
23233,20120102,1353,12,CLR, ,9, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, ,62, ,0, ,0, , , ,30.14, , , , , ,30.25, ,AA, , , ,30.22, 
23233,20120102,1453,12,CLR, ,8, , , ,60, ,15.6, ,53, ,11.7, ,47, ,8.3, ,62, ,6, ,290, , , ,30.13, , , , , ,30.24, ,AA, , , ,30.21, 
23233,20120102,1553,12,CLR, ,9, , , ,58, ,14.4, ,53, ,11.5, ,48, ,8.9, ,70, ,6, ,280, , , ,30.15, ,5, ,6, ,30.25, ,AA, , , ,30.23, 
23233,20120102,1653,12,CLR, ,10, , , ,56, ,13.3, ,51, ,10.7, ,47, ,8.3, ,72, ,7, ,260, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20120102,1753,12,CLR, ,8, , , ,53, ,11.7, ,50, ,9.9, ,47, ,8.3, ,80, ,0, ,0, , , ,30.17, , , , , ,30.27, ,AA, , , ,30.25, 
23233,20120102,1853,12,CLR, ,8, , , ,50, ,10, ,48, ,8.6, ,45, ,7.2, ,83, ,3, ,10, , , ,30.17, ,3, ,8, ,30.28, ,AA, , , ,30.25, 
23233,20120102,1953,12,CLR, ,7, , , ,51, ,10.6, ,49, ,9.4, ,47, ,8.3, ,86, ,0, ,0, , , ,30.18, , , , , ,30.29, ,AA, , , ,30.26, 
23233,20120102,2053,12,CLR, ,7, , , ,48, ,8.9, ,46, ,7.8, ,44, ,6.7, ,86, ,7, ,300, , , ,30.19, , , , , ,30.3, ,AA, , , ,30.27, 
23233,20120102,2151,12,FEW004, ,5, ,BR, ,46, ,8, ,46, ,7.5, ,45, ,7, ,96, ,3, ,160, , , ,30.23, , , , , ,M, ,SP, , , ,30.31, 
23233,20120102,2153,12,FEW004, ,5, ,BR, ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, ,89, ,0, ,0, , , ,30.23, ,3, ,19, ,30.34, ,AA, , , ,30.31, 
23233,20120102,2205,12,BKN004, ,6, ,BR, ,45, ,7, ,44, ,6.7, ,43, ,6, ,93, ,3, ,190, , , ,30.23, , , , , ,M, ,SP, , , ,30.31, 
23233,20120102,2233,12,SCT004, ,5, ,BR, ,41, ,5, ,40, ,4.5, ,39, ,4, ,93, ,7, ,70, , , ,30.22, , , , , ,M, ,SP, , , ,30.3, 
23233,20120102,2253,12,CLR, ,4, ,BR, ,44, ,6.7, ,43, ,5.9, ,41, ,5, ,89, ,8, ,70, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120102,2353,12,CLR, ,7, , , ,44, ,6.7, ,43, ,6.1, ,42, ,5.6, ,93, ,0, ,0, , , ,30.22, , , , , ,30.32, ,AA, , , ,30.3, 
23233,20120103,53,12,CLR, ,7, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, ,89, ,3, ,110, , , ,30.22, ,5, ,3, ,30.32, ,AA, , , ,30.3, 
23233,20120103,153,12,CLR, ,7, , , ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, ,89, ,3, ,70, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120103,253,12,CLR, ,8, , , ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, ,89, ,0, ,0, , , ,30.23, , , , , ,30.34, ,AA, , , ,30.31, 
23233,20120103,353,12,CLR, ,8, , , ,43, ,6.1, ,41, ,5.1, ,39, ,3.9, ,86, ,6, ,150, , , ,30.22, ,0, ,1, ,30.33, ,AA, , , ,30.3, 
23233,20120103,453,12,CLR, ,7, , , ,41, ,5, ,39, ,4, ,37, ,2.8, ,86, ,0, ,0, , , ,30.23, , , , , ,30.33, ,AA, , , ,30.31, 
23233,20120103,553,12,CLR, ,7, , , ,40, ,4.4, ,39, ,3.7, ,37, ,2.8, ,89, ,0, ,0, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120103,653,12,CLR, ,8, , , ,39, ,3.9, ,38, ,3.4, ,37, ,2.8, ,93, ,7, ,90, , , ,30.22, ,3, ,1, ,30.33, ,AA, , , ,30.3, 
23233,20120103,753,12,CLR, ,10, , , ,42, ,5.6, ,40, ,4.5, ,38, ,3.3, ,86, ,7, ,120, , , ,30.23, , , , , ,30.34, ,AA, , , ,30.31, 
23233,20120103,853,12,CLR, ,10, , , ,47, ,8.3, ,43, ,6.3, ,39, ,3.9, ,74, ,7, ,100, , , ,30.24, , , , , ,30.35, ,AA, , , ,30.32, 
23233,20120103,953,12,CLR, ,10, , , ,52, ,11.1, ,47, ,8.1, ,41, ,5, ,66, ,8, ,110, , , ,30.25, ,3, ,9, ,30.36, ,AA, , , ,30.33, 
23233,20120103,1053,12,CLR, ,10, , , ,58, ,14.4, ,49, ,9.5, ,40, ,4.4, ,51, ,6, ,90, , , ,30.22, , , , , ,30.33, ,AA, , , ,30.3, 
23233,20120103,1153,12,CLR, ,10, , , ,62, ,16.7, ,51, ,10.6, ,40, ,4.4, ,45, ,0, ,0, , , ,30.2, , , , , ,30.3, ,AA, , , ,30.28, 
23233,20120103,1253,12,CLR, ,10, , , ,65, ,18.3, ,52, ,10.9, ,38, ,3.3, ,37, ,0, ,0, , , ,30.17, ,6, ,26, ,30.28, ,AA, , , ,30.25, 
23233,20120103,1353,12,CLR, ,10, , , ,67, ,19.4, ,54, ,12.2, ,42, ,5.6, ,40, ,0, ,0, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20120103,1453,12,CLR, ,8, , , ,63, ,17.2, ,56, ,13.3, ,50, ,10, ,63, ,9, ,300, , , ,30.14, , , , , ,30.25, ,AA, , , ,30.22, 
23233,20120103,1553,12,CLR, ,10, , , ,59, ,15, ,53, ,11.7, ,48, ,8.9, ,67, ,10, ,290, , , ,30.16, ,5, ,4, ,30.27, ,AA, , , ,30.24, 
23233,20120103,1653,12,CLR, ,9, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, ,72, ,3, ,300, , , ,30.17, , , , , ,30.27, ,AA, , , ,30.25, 
23233,20120103,1753,12,CLR, ,8, , , ,54, ,12.2, ,51, ,10.5, ,48, ,8.9, ,80, ,5, ,320, , , ,30.18, , , , , ,30.29, ,AA, , , ,30.26, 
23233,20120103,1853,12,CLR, ,6, ,BR, ,52, ,11.1, ,50, ,9.9, ,48, ,8.9, ,86, ,3, ,340, , , ,30.2, ,3, ,12, ,30.3, ,AA, , , ,30.28, 
23233,20120103,1953,12,CLR, ,6, ,BR, ,50, ,10, ,48, ,8.9, ,46, ,7.8, ,86, ,0, ,0, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120103,2053,12,CLR, ,7, , , ,47, ,8.3, ,46, ,7.5, ,44, ,6.7, ,89, ,0, ,0, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120103,2153,12,CLR, ,7, , , ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, ,89, ,0, ,0, , , ,30.22, ,1, ,7, ,30.32, ,AA, , , ,30.3, 
23233,20120103,2253,12,CLR, ,9, , , ,45, ,7.2, ,43, ,6.2, ,41, ,5, ,86, ,5, ,120, , , ,30.22, , , , , ,30.32, ,AA, , , ,30.3, 
23233,20120103,2353,12,CLR, ,7, , , ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, ,89, ,0, ,0, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20120104,53,12,CLR, ,10, , , ,47, ,8.3, ,45, ,7, ,42, ,5.6, ,83, ,7, ,80, , , ,30.2, ,8, ,6, ,30.31, ,AA, , , ,30.28, 
23233,20120104,153,12,CLR, ,10, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, ,80, ,8, ,80, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20120104,253,12,CLR, ,10, , , ,49, ,9.4, ,44, ,6.8, ,39, ,3.9, ,69, ,11, ,90, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120104,353,12,CLR, ,10, , , ,50, ,10, ,45, ,7.4, ,40, ,4.4, ,69, ,15, ,90, , , ,30.2, ,8, ,1, ,30.3, ,AA, , , ,30.28, 
23233,20120104,453,12,CLR, ,10, , , ,51, ,10.6, ,45, ,7.4, ,39, ,3.9, ,64, ,17, ,100, , , ,30.19, , , , , ,30.29, ,AA, , , ,30.27, 
23233,20120104,553,12,CLR, ,10, , , ,49, ,9.4, ,44, ,6.4, ,37, ,2.8, ,63, ,18, ,100, , , ,30.18, , , , , ,30.29, ,AA, , , ,30.26, 
23233,20120104,653,12,CLR, ,10, , , ,47, ,8.3, ,42, ,5.6, ,36, ,2.2, ,66, ,10, ,80, , , ,30.2, ,5, ,1, ,30.3, ,AA, , , ,30.28, 
23233,20120104,753,12,CLR, ,10, , , ,52, ,11.1, ,45, ,7.2, ,37, ,2.8, ,57, ,15, ,80, , , ,30.23, , , , , ,30.34, ,AA, , , ,30.31, 
23233,20120104,853,12,CLR, ,10, , , ,50, ,10, ,44, ,6.7, ,37, ,2.8, ,61, ,10, ,150, , , ,30.26, , , , , ,30.37, ,AA, , , ,30.34, 
23233,20120104,953,12,CLR, ,10, , , ,57, ,13.9, ,48, ,8.8, ,38, ,3.3, ,49, ,9, ,120, , , ,30.28, ,1, ,29, ,30.39, ,AA, , , ,30.36, 
23233,20120104,1053,12,CLR, ,10, , , ,60, ,15.6, ,50, ,9.8, ,39, ,3.9, ,46, ,7, ,140, , , ,30.27, , , , , ,30.37, ,AA, , , ,30.35, 
23233,20120104,1153,12,CLR, ,10, , , ,64, ,17.8, ,52, ,10.8, ,39, ,3.9, ,40, ,0, ,0, , , ,30.23, , , , , ,30.34, ,AA, , , ,30.31, 
23233,20120104,1253,12,CLR, ,10, , , ,68, ,20, ,53, ,11.8, ,39, ,3.9, ,35, ,0, ,0, , , ,30.2, ,8, ,28, ,30.3, ,AA, , , ,30.28, 
23233,20120104,1353,12,CLR, ,10, , , ,72, ,22.2, ,55, ,12.6, ,38, ,3.3, ,29, ,0, ,0, , , ,30.17, , , , , ,30.28, ,AA, , , ,30.25, 
23233,20120104,1453,12,CLR, ,10, , , ,73, ,22.8, ,55, ,12.8, ,38, ,3.3, ,28, ,3, ,190, , , ,30.16, , , , , ,30.27, ,AA, , , ,30.24, 
23233,20120104,1553,12,CLR, ,10, , , ,72, ,22.2, ,56, ,13.2, ,41, ,5, ,33, ,0, ,0, , , ,30.16, ,6, ,14, ,30.26, ,AA, , , ,30.24, 
23233,20120104,1653,12,CLR, ,10, , , ,68, ,20, ,55, ,12.7, ,43, ,6.1, ,41, ,3, ,210, , , ,30.16, , , , , ,30.26, ,AA, , , ,30.24, 
23233,20120104,1753,12,CLR, ,10, , , ,61, ,16.1, ,51, ,10.8, ,42, ,5.6, ,50, ,3, ,220, , , ,30.17, , , , , ,30.27, ,AA, , , ,30.25, 
23233,20120104,1853,12,CLR, ,9, , , ,56, ,13.3, ,49, ,9.5, ,42, ,5.6, ,60, ,0, ,0, , , ,30.17, ,1, ,3, ,30.27, ,AA, , , ,30.25, 
23233,20120104,1953,12,CLR, ,10, , , ,57, ,13.9, ,49, ,9.3, ,40, ,4.4, ,53, ,7, ,240, , , ,30.18, , , , , ,30.28, ,AA, , , ,30.26, 
23233,20120104,2053,12,CLR, ,9, , , ,56, ,13.3, ,50, ,10, ,44, ,6.7, ,64, ,0, ,0, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20120104,2153,12,CLR, ,10, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, ,75, ,6, ,350, , , ,30.23, ,3, ,20, ,30.33, ,AA, , , ,30.31, 
23233,20120104,2253,12,CLR, ,10, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,6, ,350, , , ,30.22, , , , , ,30.32, ,AA, , , ,30.3, 
23233,20120104,2353,12,CLR, ,8, , , ,52, ,11.1, ,49, ,9.7, ,47, ,8.3, ,83, ,8, ,360, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120105,53,12,CLR, ,8, , , ,49, ,9.4, ,47, ,8.3, ,45, ,7.2, ,86, ,3, ,170, , , ,30.22, ,5, ,2, ,30.32, ,AA, , , ,30.3, 
23233,20120105,153,12,CLR, ,7, , , ,44, ,6.7, ,43, ,5.9, ,41, ,5, ,89, ,6, ,70, , , ,30.22, , , , , ,30.32, ,AA, , , ,30.3, 
23233,20120105,253,12,CLR, ,9, , , ,46, ,7.8, ,45, ,6.9, ,43, ,6.1, ,89, ,5, ,270, , , ,30.22, , , , , ,30.33, ,AA, , , ,30.3, 
23233,20120105,353,12,CLR, ,7, , , ,45, ,7.2, ,44, ,6.4, ,42, ,5.6, ,89, ,0, ,0, , , ,30.21, ,8, ,4, ,30.32, ,AA, , , ,30.29, 
23233,20120105,453,12,CLR, ,8, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, ,89, ,0, ,0, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120105,553,12,CLR, ,8, , , ,43, ,6.1, ,42, ,5.3, ,40, ,4.4, ,89, ,3, ,150, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20120105,653,12,CLR, ,8, , , ,40, ,4.4, ,38, ,3.4, ,36, ,2.2, ,86, ,0, ,0, , , ,30.21, ,0, ,0, ,30.31, ,AA, , , ,30.29, 
23233,20120105,753,12,CLR, ,9, , , ,41, ,5, ,40, ,4.2, ,38, ,3.3, ,89, ,3, ,110, , , ,30.22, , , , , ,30.32, ,AA, , , ,30.3, 
23233,20120105,853,12,CLR, ,10, , , ,46, ,7.8, ,42, ,5.7, ,38, ,3.3, ,74, ,7, ,110, , , ,30.23, , , , , ,30.33, ,AA, , , ,30.31, 
23233,20120105,953,12,CLR, ,10, , , ,53, ,11.7, ,47, ,8.4, ,41, ,5, ,64, ,7, ,130, , , ,30.23, ,0, ,6, ,30.33, ,AA, , , ,30.31, 
23233,20120105,1053,12,CLR, ,10, , , ,58, ,14.4, ,50, ,10, ,42, ,5.6, ,55, ,0, ,0, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20120105,1153,12,CLR, ,10, , , ,63, ,17.2, ,52, ,11, ,41, ,5, ,45, ,5, ,280, , , ,30.16, , , , , ,30.27, ,AA, , , ,30.24, 
23233,20120105,1253,12,CLR, ,10, , , ,68, ,20, ,55, ,12.7, ,43, ,6.1, ,41, ,11, ,270, , , ,30.12, ,8, ,34, ,30.23, ,AA, , , ,30.2, 
23233,20120105,1353,12,CLR, ,10, , , ,65, ,18.3, ,54, ,12, ,43, ,6.1, ,45, ,13, ,270, , , ,30.1, , , , , ,30.21, ,AA, , , ,30.18, 
23233,20120105,1453,12,CLR, ,10, , , ,63, ,17.2, ,55, ,12.5, ,47, ,8.3, ,56, ,10, ,290, , , ,30.09, , , , , ,30.2, ,AA, , , ,30.17, 
23233,20120105,1553,12,CLR, ,10, , , ,58, ,14.4, ,53, ,11.8, ,49, ,9.4, ,72, ,11, ,290, , , ,30.09, ,6, ,10, ,30.2, ,AA, , , ,30.17, 
23233,20120105,1653,12,CLR, ,9, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,8, ,330, , , ,30.08, , , , , ,30.18, ,AA, , , ,30.16, 
23233,20120105,1753,12,CLR, ,10, , , ,57, ,13.9, ,52, ,11.2, ,48, ,8.9, ,72, ,8, ,270, , , ,30.08, , , , , ,30.19, ,AA, , , ,30.16, 
