WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20111001,853,12,CLR, ,10, , , ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,7, ,110, , , ,29.96, , , , , ,30.06, ,AA, , , ,30.04, 
23233,20111001,953,12,CLR, ,10, , , ,68, ,20, ,59, ,15.2, ,53, ,11.7, ,59, ,0, ,0, , , ,29.95, ,0, ,4, ,30.06, ,AA, , , ,30.03, 
23233,20111001,1053,12,CLR, ,10, , , ,72, ,22.2, ,61, ,15.8, ,52, ,11.1, ,50, ,3, ,VR , , , ,29.95, , , , , ,30.05, ,AA, , , ,30.03, 
23233,20111001,1153,12,CLR, ,10, , , ,74, ,23.3, ,62, ,16.8, ,54, ,12.2, ,50, ,11, ,260, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111001,1253,12,CLR, ,10, , , ,73, ,22.8, ,62, ,16.6, ,54, ,12.2, ,52, ,15, ,290, , , ,29.93, ,8, ,8, ,30.03, ,AA, , , ,30.01, 
23233,20111001,1353,12,CLR, ,10, , , ,71, ,21.7, ,61, ,16.1, ,54, ,12.2, ,55, ,13, ,260, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20111001,1453,12,CLR, ,10, , , ,71, ,21.7, ,62, ,16.4, ,55, ,12.8, ,57, ,16, ,260, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20111001,1553,12,CLR, ,10, , , ,70, ,21.1, ,61, ,16.2, ,55, ,12.8, ,59, ,13, ,270, , , ,29.91, ,8, ,6, ,30.01, ,AA, , , ,29.99, 
23233,20111001,1653,12,CLR, ,10, , , ,67, ,19.4, ,60, ,15.6, ,55, ,12.8, ,66, ,13, ,280, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20111001,1753,12,CLR, ,10, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, ,70, ,8, ,290, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20111001,1853,12,CLR, ,10, , , ,65, ,18.3, ,60, ,15.4, ,56, ,13.3, ,73, ,6, ,310, , , ,29.93, ,1, ,6, ,30.03, ,AA, , , ,30.01, 
23233,20111001,1953,12,CLR, ,10, , , ,64, ,17.8, ,59, ,15.2, ,56, ,13.3, ,75, ,3, ,300, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.02, 
23233,20111001,2053,12,CLR, ,10, , , ,63, ,17.2, ,58, ,14.7, ,55, ,12.8, ,75, ,0, ,0, , , ,29.95, , , , , ,30.05, ,AA, , , ,30.03, 
23233,20111001,2153,12,CLR, ,10, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,0, ,0, , , ,29.95, ,1, ,8, ,30.06, ,AA, , , ,30.03, 
23233,20111001,2253,12,CLR, ,10, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,0, ,0, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.03, 
23233,20111001,2353,12,FEW016, ,10, , , ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,0, ,0, , , ,29.96, , , , , ,30.06, ,AA, , , ,30.04, 
23233,20111002,53,12,CLR, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,5, ,270, , , ,29.95, ,0, ,0, ,30.06, ,AA, , , ,30.03, 
23233,20111002,150,12,BKN008, ,10, , , ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,5, ,290, , , ,29.97, , , , , ,M, ,SP, , , ,30.05, 
23233,20111002,153,12,BKN008, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,3, ,280, , , ,29.97, , , , , ,30.07, ,AA, , , ,30.05, 
23233,20111002,253,12,OVC006, ,8, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,0, ,0, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.03, 
23233,20111002,344,12,OVC004, ,9, , , ,59, ,15, ,57, ,13.7, ,55, ,13, ,87, ,0, ,0, , , ,29.94, , , , , ,M, ,SP, , , ,30.02, 
23233,20111002,353,12,OVC004, ,10, , , ,59, ,15, ,57, ,14, ,56, ,13.3, ,90, ,0, ,0, , , ,29.94, ,8, ,3, ,30.05, ,AA, , , ,30.02, 
23233,20111002,453,12,OVC004, ,6, ,BR, ,59, ,15, ,57, ,14, ,56, ,13.3, ,90, ,0, ,0, , , ,29.96, , , , , ,30.06, ,AA, , , ,30.04, 
23233,20111002,553,12,OVC004, ,5, ,BR, ,58, ,14.4, ,57, ,13.8, ,56, ,13.3, ,93, ,3, ,120, , , ,29.97, , , , , ,30.07, ,AA, , , ,30.05, 
23233,20111002,653,12,OVC004, ,6, ,BR, ,58, ,14.4, ,57, ,13.8, ,56, ,13.3, ,93, ,6, ,130, , , ,29.99, ,3, ,14, ,30.09, ,AA, , , ,30.07, 
23233,20111002,753,12,OVC004, ,5, ,BR, ,59, ,15, ,58, ,14.3, ,57, ,13.9, ,93, ,0, ,0, , , ,30, , , , , ,30.11, ,AA, , , ,30.08, 
23233,20111002,853,12,OVC004, ,6, ,BR, ,59, ,15, ,57, ,14, ,56, ,13.3, ,90, ,0, ,0, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.1, 
23233,20111002,915,12,OVC006, ,7, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,3, ,110, , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20111002,953,12,OVC006, ,7, , , ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, ,87, ,0, ,0, , , ,30.01, ,0, ,9, ,30.12, ,AA, , , ,30.09, 
23233,20111002,1024,12,OVC010, ,8, , , ,64, ,18, ,60, ,15.5, ,57, ,14, ,78, ,3, ,VR , , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20111002,1048,12,FEW010, ,8, , , ,64, ,18, ,59, ,14.9, ,55, ,13, ,73, ,9, ,300, , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20111002,1053,12,FEW012, ,8, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, ,70, ,10, ,260, , , ,30.01, , , , , ,30.11, ,AA, , , ,30.09, 
23233,20111002,1153,12,CLR, ,10, , , ,70, ,21.1, ,61, ,16.2, ,55, ,12.8, ,59, ,6, ,VR , , , ,29.98, , , , , ,30.09, ,AA, , , ,30.06, 
23233,20111002,1253,12,CLR, ,10, , , ,71, ,21.7, ,61, ,16.1, ,54, ,12.2, ,55, ,11, ,260, , , ,29.96, ,8, ,16, ,30.06, ,AA, , , ,30.04, 
23233,20111002,1353,12,CLR, ,10, , , ,71, ,21.7, ,60, ,15.6, ,52, ,11.1, ,51, ,11, ,290, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.02, 
23233,20111002,1453,12,CLR, ,10, , , ,69, ,20.6, ,59, ,15.2, ,52, ,11.1, ,55, ,13, ,260, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111002,1553,12,CLR, ,10, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,7, ,280, , , ,29.94, ,6, ,7, ,30.04, ,AA, , , ,30.02, 
23233,20111002,1653,12,CLR, ,10, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,9, ,280, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20111002,1753,12,CLR, ,10, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,6, ,290, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111002,1853,12,CLR, ,10, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,3, ,300, , , ,29.94, ,5, ,0, ,30.04, ,AA, , , ,30.02, 
23233,20111002,1953,12,CLR, ,10, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,6, ,350, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111002,2053,12,CLR, ,10, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,7, ,360, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111002,2153,12,CLR, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,7, ,320, , , ,29.94, ,8, ,1, ,30.04, ,AA, , , ,30.02, 
23233,20111002,2220,12,BKN012, ,10, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,6, ,290, , , ,29.94, , , , , ,M, ,SP, , , ,30.02, 
23233,20111002,2253,12,OVC012, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,7, ,290, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111002,2353,12,OVC010, ,10, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,3, ,300, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20111003,53,12,OVC010, ,10, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, ,81, ,6, ,240, , , ,29.93, ,7, ,0, ,30.04, ,AA, , , ,30.01, 
23233,20111003,153,12,BKN014, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,0, ,0, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20111003,235,12,SCT012, ,10, , , ,59, ,15, ,55, ,12.8, ,52, ,11, ,78, ,0, ,0, , , ,29.91, , , , , ,M, ,SP, , , ,29.99, 
23233,20111003,253,12,SCT012, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,0, ,0, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20111003,353,12,CLR, ,10, , , ,55, ,12.8, ,51, ,10.7, ,48, ,8.9, ,77, ,5, ,250, , , ,29.9, ,6, ,11, ,30.01, ,AA, , , ,29.98, 
23233,20111003,453,12,CLR, ,10, , , ,54, ,12.2, ,50, ,9.9, ,46, ,7.8, ,75, ,0, ,0, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20111003,553,12,CLR, ,10, , , ,50, ,10, ,48, ,8.8, ,46, ,7.8, ,86, ,6, ,110, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20111003,651,12,FEW006, ,9, , , ,52, ,11, ,50, ,9.9, ,48, ,9, ,86, ,5, ,110, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20111003,653,12,FEW006, ,8, , , ,53, ,11.7, ,51, ,10.7, ,50, ,10, ,90, ,5, ,110, , , ,29.9, ,3, ,1, ,30.01, ,AA, , , ,29.98, 
23233,20111003,753,12,FEW006, ,9, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,10, ,100, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20111003,853,12,CLR, ,10, , , ,60, ,15.6, ,56, ,13.1, ,52, ,11.1, ,75, ,9, ,110, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20111003,953,12,CLR, ,10, , , ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,5, ,VR , , , ,29.89, ,8, ,4, ,30, ,AA, , , ,29.97, 
23233,20111003,1053,12,CLR, ,10, , , ,67, ,19.4, ,58, ,14.4, ,51, ,10.6, ,57, ,6, ,110, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.95, 
23233,20111003,1153,12,CLR, ,10, , , ,68, ,20, ,58, ,14.7, ,51, ,10.6, ,55, ,0, ,0, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20111003,1253,12,CLR, ,10, , , ,68, ,20, ,58, ,14.4, ,50, ,10, ,53, ,9, ,280, , , ,29.85, ,6, ,13, ,29.96, ,AA, , , ,29.93, 
23233,20111003,1353,12,CLR, ,10, , , ,67, ,19.4, ,59, ,14.7, ,52, ,11.1, ,59, ,11, ,300, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20111003,1453,12,FEW055, ,10, , , ,68, ,20, ,59, ,14.9, ,52, ,11.1, ,57, ,10, ,290, , , ,29.82, , , , , ,29.92, ,AA, , , ,29.9, 
23233,20111003,1553,12,OVC050, ,10, , , ,66, ,18.9, ,59, ,14.8, ,53, ,11.7, ,63, ,8, ,320, , , ,29.83, ,5, ,6, ,29.94, ,AA, ,  T, ,29.91, 
23233,20111003,1653,12,OVC080, ,10, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, ,75, ,9, ,340, , , ,29.81, , , , , ,29.92, ,AA, ,  T, ,29.89, 
23233,20111003,1753,12,OVC075, ,9, ,#NAME?, ,62, ,16.7, ,59, ,15, ,57, ,13.9, ,84, ,7, ,320, , , ,29.81, , , , , ,29.91, ,AA, ,0.02, ,29.89, 
23233,20111003,1853,12,OVC085, ,9, ,#NAME?, ,61, ,16.1, ,59, ,14.8, ,57, ,13.9, ,87, ,6, ,280, , , ,29.81, ,5, ,7, ,29.92, ,AA, ,0.03, ,29.89, 
23233,20111003,1933,12,FEW007 BKN080 OVC090, ,6, ,RA BR, ,61, ,16, ,59, ,14.8, ,57, ,14, ,87, ,5, ,310, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20111003,1953,12,FEW007 BKN080 OVC095, ,7, ,#NAME?, ,61, ,16.1, ,59, ,15.1, ,58, ,14.4, ,90, ,7, ,310, , , ,29.81, , , , , ,29.91, ,AA, ,0.03, ,29.89, 
23233,20111003,2053,12,FEW011 BKN070 OVC090, ,10, ,#NAME?, ,60, ,15.6, ,59, ,14.9, ,58, ,14.4, ,93, ,6, ,310, , , ,29.82, , , , , ,29.93, ,AA, ,0.01, ,29.9, 
23233,20111003,2144,12,FEW006 BKN085 OVC110, ,10, , , ,61, ,16, ,59, ,14.8, ,57, ,14, ,87, ,3, ,310, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111003,2153,12,SCT070 OVC090, ,9, , , ,60, ,15.6, ,59, ,14.9, ,58, ,14.4, ,93, ,3, ,310, , , ,29.83, ,3, ,4, ,29.93, ,AA, ,  T, ,29.91, 
23233,20111003,2253,12,FEW049 OVC060, ,7, ,#NAME?, ,60, ,15.6, ,58, ,14.6, ,57, ,13.9, ,90, ,0, ,0, , , ,29.82, , , , , ,29.93, ,AA, ,0.01, ,29.9, 
23233,20111003,2353,12,OVC042, ,7, ,#NAME?, ,60, ,15.6, ,58, ,14.6, ,57, ,13.9, ,90, ,3, ,200, , , ,29.82, , , , , ,29.93, ,AA, ,  T, ,29.9, 
23233,20111004,19,12,OVC038, ,2.5, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,26,12,BKN038 OVC045, ,4, ,#NAME?, ,61, ,16, ,59, ,14.8, ,57, ,14, ,87, ,3, ,310, , , ,29.81, , , , , ,M, ,SP, , , ,29.89, 
23233,20111004,45,12,SCT004 OVC040, ,7, , , ,61, ,16, ,59, ,14.8, ,57, ,14, ,87, ,3, ,180, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,53,12,SCT004 BKN029 OVC038, ,3, ,RA BR, ,59, ,15, ,58, ,14.3, ,57, ,13.9, ,93, ,0, ,0, , , ,29.83, ,5, ,0, ,29.93, ,AA, ,0.04, ,29.91, 
23233,20111004,100,12,SCT004 BKN027 OVC038, ,2, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,108,12,FEW004 SCT027 OVC036, ,2, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,120,12,SCT029 OVC036, ,5, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,144,12,BKN026 OVC032, ,2.5, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,151,12,FEW003 OVC027, ,2.5, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,0, ,0, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,153,12,FEW003 OVC027, ,2.5, ,#NAME?, ,59, ,15, ,58, ,14.6, ,58, ,14.4, ,97, ,0, ,0, , , ,29.82, , , , , ,29.92, ,AA, ,0.04, ,29.9, 
23233,20111004,202,12,FEW003 BKN022 OVC027, ,3, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,3, ,240, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,211,12,BKN003 BKN012 OVC024, ,3, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,6, ,270, , , ,29.83, , , , , ,M, ,SP, , , ,29.91, 
23233,20111004,218,12,BKN003 BKN011 OVC024, ,2.5, ,RA BR, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,7, ,260, , , ,29.83, , , , , ,M, ,SP, , , ,29.91, 
23233,20111004,222,12,SCT003 BKN009 OVC022, ,3, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,8, ,260, , , ,29.83, , , , , ,M, ,SP, , , ,29.91, 
23233,20111004,251,12,SCT007 OVC013, ,4, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,6, ,260, , , ,29.82, , , , , ,M, ,SP, , , ,29.9, 
23233,20111004,253,12,SCT007 OVC013, ,4, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,13.9, ,93, ,5, ,260, , , ,29.82, , , , , ,29.93, ,AA, ,0.04, ,29.9, 
23233,20111004,323,12,FEW007 OVC020, ,6, ,BR, ,59, ,15, ,58, ,14.3, ,57, ,14, ,93, ,6, ,250, , , ,29.83, , , , , ,M, ,SP, , , ,29.91, 
23233,20111004,353,12,SCT005 BKN018 OVC025, ,8, ,#NAME?, ,59, ,15, ,58, ,14.3, ,57, ,13.9, ,93, ,6, ,250, , , ,29.84, ,3, ,3, ,29.94, ,AA, ,  T, ,29.92, 
23233,20111004,453,12,OVC022, ,10, , , ,59, ,15, ,57, ,14, ,56, ,13.3, ,90, ,5, ,270, , , ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20111004,553,12,OVC022, ,10, , , ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,3, ,300, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20111004,641,12,FEW007 SCT015 OVC022, ,3, ,#NAME?, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,7, ,280, , , ,29.87, , , , , ,M, ,SP, , , ,29.95, 
23233,20111004,653,12,FEW007 SCT014 OVC019, ,5, ,#NAME?, ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, ,90, ,5, ,250, , , ,29.87, ,1, ,10, ,29.97, ,AA, ,0.01, ,29.95, 
23233,20111004,753,12,OVC023, ,10, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,5, ,240, , , ,29.88, , , , , ,29.99, ,AA, ,  T, ,29.96, 
23233,20111004,853,12,FEW015 OVC023, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,0, ,0, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20111004,953,12,BKN021 OVC028, ,10, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, ,73, ,8, ,250, , , ,29.87, ,0, ,3, ,29.98, ,AA, , , ,29.95, 
23233,20111004,1026,12,OVC030, ,10, , , ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,9, ,270, , , ,29.87, , , , , ,M, ,SP, , , ,29.95, 
23233,20111004,1053,12,FEW020 BKN033, ,10, , , ,64, ,17.8, ,58, ,14.6, ,54, ,12.2, ,70, ,9, ,280, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20111004,1153,12,FEW030, ,10, , , ,65, ,18.3, ,58, ,14.5, ,53, ,11.7, ,65, ,8, ,290, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20111004,1253,12,CLR, ,10, , , ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, ,61, ,9, ,280, , , ,29.86, ,8, ,4, ,29.97, ,AA, , , ,29.94, 
23233,20111004,1353,12,CLR, ,10, , , ,66, ,18.9, ,58, ,14.2, ,51, ,10.6, ,59, ,5, ,270, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.92, 
23233,20111004,1453,12,CLR, ,10, , , ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, ,61, ,14, ,280, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20111004,1553,12,CLR, ,10, , , ,64, ,17.8, ,56, ,13.5, ,50, ,10, ,61, ,9, ,290, , , ,29.83, ,6, ,11, ,29.93, ,AA, , , ,29.91, 
23233,20111004,1653,12,FEW120, ,10, , , ,63, ,17.2, ,56, ,13.5, ,51, ,10.6, ,65, ,6, ,300, , , ,29.81, , , , , ,29.91, ,AA, , , ,29.89, 
23233,20111004,1753,12,BKN120, ,10, , , ,63, ,17.2, ,57, ,13.8, ,52, ,11.1, ,68, ,8, ,320, , , ,29.8, , , , , ,29.91, ,AA, , , ,29.88, 
23233,20111004,1853,12,OVC110, ,10, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, ,73, ,7, ,350, , , ,29.8, ,6, ,8, ,29.91, ,AA, , , ,29.88, 
23233,20111004,1953,12,OVC100, ,10, , , ,62, ,16.7, ,56, ,13.5, ,52, ,11.1, ,70, ,3, ,360, , , ,29.78, , , , , ,29.88, ,AA, , , ,29.86, 
23233,20111004,2053,12,OVC095, ,10, , , ,61, ,16.1, ,56, ,13.3, ,52, ,11.1, ,72, ,5, ,140, , , ,29.75, , , , , ,29.86, ,AA, , , ,29.83, 
23233,20111004,2153,12,OVC050, ,9, ,#NAME?, ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, ,81, ,6, ,60, , , ,29.73, ,6, ,23, ,29.84, ,AA, ,0.01, ,29.81, 
23233,20111004,2253,12,OVC044, ,10, , , ,60, ,15.6, ,57, ,13.6, ,54, ,12.2, ,81, ,13, ,110, , , ,29.68, , , , , ,29.79, ,AA, ,  T, ,29.76, 
23233,20111004,2353,12,OVC040, ,4, ,RA, ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,15, ,120, ,22, ,29.66, , , , , ,29.76, ,AA, ,0.05, ,29.74, 
23233,20111005,53,12,OVC044, ,4, ,RA, ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,22, ,120, ,29, ,29.63, ,6, ,36, ,29.73, ,AA, ,0.07, ,29.71, 
23233,20111005,151,12,FEW028 OVC036, ,2.5, ,#NAME?, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,16, ,130, ,25, ,29.61, , , , , ,M, ,SP, , , ,29.69, 
23233,20111005,153,12,FEW028 OVC034, ,3, ,RA BR, ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,14, ,140, ,25, ,29.6, , , , , ,29.7, ,AA, ,0.16, ,29.68, 
23233,20111005,219,12,BKN024 OVC030, ,2.5, ,#NAME?, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,13, ,140, ,25, ,29.6, , , , , ,M, ,SP, , , ,29.68, 
23233,20111005,250,12,FEW008 SCT017 OVC024, ,3, ,RA BR, ,57, ,14, ,56, ,13.2, ,55, ,13, ,93, ,13, ,140, ,31, ,29.6, , , , , ,M, ,SP, , , ,29.68, 
23233,20111005,251,12,FEW008 SCT019 OVC024, ,3, ,RA BR, ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, ,90, ,11, ,140, ,21, ,29.6, , , , , ,29.7, ,AA, ,0.23, ,29.68, 
23233,20111005,304,12,OVC019, ,1.75, ,#NAME?, ,57, ,14, ,56, ,13.2, ,55, ,13, ,93, ,15, ,130, ,26, ,29.6, , , , , ,M, ,SP, , , ,29.68, 
