WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20111201,1153,12,CLR, ,9, , , ,67, ,19.4, ,46, ,7.8, ,15, ,-9.4, ,13, ,18, ,320, ,26, ,29.95, , , , , ,30.06, ,AA, , , ,30.03, 
23233,20111201,1253,12,CLR, ,10, , , ,68, ,20, ,47, ,8, ,15, ,-9.4, ,13, ,21, ,340, ,29, ,29.92, ,6, ,34, ,30.03, ,AA, , , ,30, 
23233,20111201,1353,12,CLR, ,9, , , ,69, ,20.6, ,47, ,8.2, ,14, ,-10, ,12, ,20, ,330, ,29, ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20111201,1453,12,CLR, ,9, , , ,69, ,20.6, ,47, ,8.2, ,14, ,-10, ,12, ,18, ,330, ,32, ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20111201,1553,12,CLR, ,9, , , ,68, ,20, ,46, ,7.8, ,13, ,-10.6, ,12, ,15, ,330, ,29, ,29.88, ,5, ,16, ,29.98, ,AA, , , ,29.96, 
23233,20111201,1653,12,CLR, ,9, , , ,65, ,18.3, ,45, ,7.1, ,14, ,-10, ,14, ,8, ,270, ,20, ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20111201,1753,12,CLR, ,10, , , ,63, ,17.2, ,44, ,6.9, ,17, ,-8.3, ,17, ,5, ,300, ,18, ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20111201,1853,12,CLR, ,10, , , ,64, ,17.8, ,44, ,6.8, ,14, ,-10, ,14, ,9, ,280, , , ,29.91, ,1, ,11, ,30.01, ,AA, , , ,29.99, 
23233,20111201,1953,12,CLR, ,10, , , ,63, ,17.2, ,44, ,6.5, ,14, ,-10, ,15, ,6, ,260, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20111201,2053,12,CLR, ,10, , , ,62, ,16.7, ,44, ,6.4, ,15, ,-9.4, ,16, ,8, ,300, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20111201,2153,12,CLR, ,10, , , ,62, ,16.7, ,44, ,6.4, ,15, ,-9.4, ,16, ,8, ,360, , , ,29.94, ,1, ,9, ,30.04, ,AA, , , ,30.02, 
23233,20111201,2253,12,CLR, ,10, , , ,59, ,15, ,42, ,5.6, ,16, ,-8.9, ,18, ,6, ,320, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20111201,2353,12,CLR, ,10, , , ,51, ,10.6, ,39, ,4, ,21, ,-6.1, ,31, ,3, ,360, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20111202,53,12,CLR, ,10, , , ,48, ,8.9, ,38, ,3.6, ,24, ,-4.4, ,39, ,5, ,210, , , ,29.91, ,8, ,8, ,30.01, ,AA, , , ,29.99, 
23233,20111202,153,12,CLR, ,10, , , ,47, ,8.3, ,38, ,3.1, ,23, ,-5, ,39, ,3, ,VR , , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20111202,253,12,M, ,10, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,0, ,0, , , ,M, , , , , ,30.02, ,AA, , , ,M, 
23233,20111202,353,12,CLR, ,10, , , ,41, ,5, ,35, ,1.5, ,25, ,-3.9, ,53, ,3, ,130, , , ,29.91, ,3, ,1, ,30.02, ,AA, , , ,29.99, 
23233,20111202,453,12,CLR, ,10, , , ,40, ,4.4, ,34, ,1.2, ,25, ,-3.9, ,55, ,5, ,190, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20111202,553,12,CLR, ,10, , , ,43, ,6.1, ,35, ,1.7, ,22, ,-5.6, ,43, ,3, ,120, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20111202,653,12,CLR, ,9, , , ,42, ,5.6, ,35, ,1.4, ,22, ,-5.6, ,45, ,0, ,0, , , ,29.95, ,3, ,11, ,30.05, ,AA, , , ,30.03, 
23233,20111202,753,12,CLR, ,9, , , ,42, ,5.6, ,35, ,1.9, ,25, ,-3.9, ,51, ,3, ,170, , , ,29.96, , , , , ,30.06, ,AA, , , ,30.04, 
23233,20111202,853,12,CLR, ,9, , , ,47, ,8.3, ,38, ,3.4, ,25, ,-3.9, ,42, ,8, ,120, , , ,29.95, , , , , ,30.06, ,AA, , , ,30.03, 
23233,20111202,953,12,CLR, ,9, , , ,52, ,11.1, ,41, ,5.1, ,26, ,-3.3, ,37, ,7, ,70, , , ,29.97, ,3, ,9, ,30.08, ,AA, , , ,30.05, 
23233,20111202,1053,12,CLR, ,9, , , ,58, ,14.4, ,44, ,6.8, ,26, ,-3.3, ,29, ,6, ,100, , , ,29.96, , , , , ,30.06, ,AA, , , ,30.04, 
23233,20111202,1153,12,CLR, ,9, , , ,63, ,17.2, ,46, ,7.8, ,24, ,-4.4, ,23, ,0, ,0, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111202,1253,12,CLR, ,9, , , ,67, ,19.4, ,47, ,8.3, ,20, ,-6.7, ,17, ,0, ,0, , , ,29.9, ,8, ,26, ,30, ,AA, , , ,29.98, 
23233,20111202,1353,12,CLR, ,9, , , ,69, ,20.6, ,48, ,8.9, ,20, ,-6.7, ,15, ,9, ,290, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20111202,1453,12,CLR, ,9, , , ,64, ,17.8, ,48, ,8.7, ,28, ,-2.2, ,26, ,13, ,270, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.95, 
23233,20111202,1553,12,CLR, ,8, , , ,63, ,17.2, ,52, ,11, ,41, ,5, ,45, ,9, ,320, , , ,29.88, ,5, ,5, ,29.99, ,AA, , , ,29.96, 
23233,20111202,1653,12,CLR, ,8, , , ,59, ,15, ,51, ,10.7, ,44, ,6.7, ,58, ,3, ,340, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20111202,1753,12,CLR, ,7, , , ,56, ,13.3, ,51, ,10.4, ,46, ,7.8, ,69, ,8, ,320, , , ,29.88, , , , , ,29.99, ,AA, , , ,29.96, 
23233,20111202,1853,12,CLR, ,8, , , ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, ,69, ,8, ,340, , , ,29.89, ,3, ,2, ,30, ,AA, , , ,29.97, 
23233,20111202,1953,12,CLR, ,7, , , ,50, ,10, ,46, ,7.6, ,41, ,5, ,71, ,7, ,330, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20111202,2053,12,CLR, ,5, , , ,50, ,10, ,47, ,8.1, ,43, ,6.1, ,77, ,5, ,350, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20111202,2153,12,CLR, ,6, , , ,47, ,8.3, ,45, ,7, ,42, ,5.6, ,83, ,3, ,340, , , ,29.9, ,3, ,4, ,30.01, ,AA, , , ,29.98, 
23233,20111202,2253,12,CLR, ,5, , , ,46, ,7.8, ,44, ,6.4, ,41, ,5, ,83, ,5, ,350, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20111202,2353,12,CLR, ,5, , , ,45, ,7.2, ,43, ,5.9, ,40, ,4.4, ,83, ,3, ,310, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20111203,53,12,CLR, ,5, , , ,44, ,6.7, ,42, ,5.4, ,39, ,3.9, ,83, ,3, ,300, , , ,29.9, ,3, ,2, ,30.01, ,AA, , , ,29.98, 
23233,20111203,153,12,CLR, ,5, , , ,43, ,6.1, ,41, ,4.8, ,38, ,3.3, ,83, ,7, ,260, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20111203,253,12,CLR, ,8, , , ,43, ,6.1, ,39, ,3.9, ,34, ,1.1, ,71, ,7, ,250, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20111203,353,12,CLR, ,9, , , ,47, ,8.3, ,39, ,3.9, ,28, ,-2.2, ,48, ,7, ,270, , , ,29.92, ,3, ,7, ,30.03, ,AA, , , ,30, 
23233,20111203,453,12,CLR, ,9, , , ,46, ,7.8, ,38, ,3.5, ,27, ,-2.8, ,48, ,3, ,330, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20111203,553,12,CLR, ,9, , , ,40, ,4.4, ,35, ,1.8, ,28, ,-2.2, ,62, ,0, ,0, , , ,29.97, , , , , ,30.07, ,AA, , , ,30.05, 
23233,20111203,651,12,CLR, ,2.5, , , ,37, ,3, ,33, ,0.6, ,27, ,-3, ,67, ,5, ,VR , , , ,29.98, , , , , ,M, ,SP, , , ,30.06, 
23233,20111203,653,12,CLR, ,2.5, , , ,37, ,2.8, ,33, ,0.6, ,27, ,-2.8, ,67, ,3, ,VR , , , ,29.99, ,1, ,16, ,30.09, ,AA, , , ,30.07, 
23233,20111203,704,12,CLR, ,3, , , ,37, ,3, ,33, ,0.6, ,27, ,-3, ,67, ,3, ,VR , , , ,29.99, , , , , ,M, ,SP, , , ,30.07, 
23233,20111203,730,12,CLR, ,2.5, , , ,37, ,3, ,34, ,0.8, ,28, ,-2, ,70, ,0, ,0, , , ,30, , , , , ,M, ,SP, , , ,30.08, 
23233,20111203,753,12,CLR, ,2.5, , , ,37, ,2.8, ,34, ,1, ,29, ,-1.7, ,73, ,0, ,0, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.09, 
23233,20111203,801,12,CLR, ,4, , , ,37, ,3, ,34, ,0.8, ,28, ,-2, ,70, ,3, ,160, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20111203,853,12,CLR, ,6, , , ,44, ,6.7, ,39, ,3.8, ,32, ,0, ,63, ,6, ,140, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.12, 
23233,20111203,953,12,CLR, ,7, , , ,51, ,10.6, ,43, ,6.3, ,34, ,1.1, ,52, ,5, ,130, , , ,30.06, ,1, ,24, ,30.16, ,AA, , , ,30.14, 
23233,20111203,1053,12,CLR, ,10, , , ,60, ,15.6, ,43, ,6.1, ,17, ,-8.3, ,19, ,6, ,320, , , ,30.06, , , , , ,30.16, ,AA, , , ,30.14, 
23233,20111203,1153,12,CLR, ,10, , , ,63, ,17.2, ,44, ,6.5, ,13, ,-10.6, ,14, ,9, ,320, , , ,30.04, , , , , ,30.15, ,AA, , , ,30.12, 
23233,20111203,1253,12,CLR, ,10, , , ,65, ,18.3, ,45, ,7, ,13, ,-10.6, ,13, ,8, ,340, , , ,30.04, ,8, ,7, ,30.14, ,AA, , , ,30.12, 
23233,20111203,1353,12,CLR, ,10, , , ,66, ,18.9, ,46, ,7.7, ,17, ,-8.3, ,15, ,3, ,30, , , ,30.03, , , , , ,30.13, ,AA, , , ,30.11, 
23233,20111203,1453,12,CLR, ,10, , , ,63, ,17.2, ,45, ,7.3, ,20, ,-6.7, ,19, ,9, ,270, , , ,30.04, , , , , ,30.14, ,AA, , , ,30.12, 
23233,20111203,1553,12,CLR, ,10, , , ,62, ,16.7, ,45, ,7, ,20, ,-6.7, ,20, ,7, ,280, , , ,30.05, ,3, ,3, ,30.15, ,AA, , , ,30.13, 
23233,20111203,1653,12,CLR, ,9, , , ,58, ,14.4, ,45, ,7.3, ,29, ,-1.7, ,33, ,0, ,0, , , ,30.08, , , , , ,30.18, ,AA, , , ,30.16, 
23233,20111203,1753,12,CLR, ,10, , , ,51, ,10.6, ,42, ,5.7, ,31, ,-0.6, ,46, ,0, ,0, , , ,30.11, , , , , ,30.22, ,AA, , , ,30.19, 
23233,20111203,1853,12,CLR, ,10, , , ,47, ,8.3, ,40, ,4.3, ,30, ,-1.1, ,52, ,0, ,0, , , ,30.13, ,1, ,29, ,30.24, ,AA, , , ,30.21, 
23233,20111203,1953,12,CLR, ,8, , , ,44, ,6.7, ,38, ,3, ,28, ,-2.2, ,53, ,0, ,0, , , ,30.14, , , , , ,30.25, ,AA, , , ,30.22, 
23233,20111203,2053,12,CLR, ,10, , , ,46, ,7.8, ,37, ,3, ,24, ,-4.4, ,42, ,6, ,350, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20111203,2153,12,CLR, ,9, , , ,42, ,5.6, ,35, ,1.9, ,25, ,-3.9, ,51, ,0, ,0, , , ,30.17, ,3, ,13, ,30.28, ,AA, , , ,30.25, 
23233,20111203,2253,12,CLR, ,9, , , ,41, ,5, ,35, ,1.4, ,24, ,-4.4, ,51, ,3, ,140, , , ,30.19, , , , , ,30.29, ,AA, , , ,30.27, 
23233,20111203,2353,12,M, ,9, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,0, ,0, , , ,M, , , , , ,30.3, ,AA, , , ,M, 
23233,20111204,53,12,CLR, ,9, , , ,39, ,3.9, ,33, ,0.6, ,23, ,-5, ,53, ,5, ,VR , , , ,30.19, ,0, ,7, ,30.3, ,AA, , , ,30.27, 
23233,20111204,153,12,CLR, ,8, , , ,36, ,2.2, ,31, ,-0.3, ,23, ,-5, ,59, ,7, ,100, , , ,30.19, , , , , ,30.3, ,AA, , , ,30.27, 
23233,20111204,253,12,CLR, ,10, , , ,35, ,1.7, ,31, ,-0.7, ,23, ,-5, ,62, ,5, ,90, , , ,30.21, , , , , ,30.31, ,AA, , , ,30.29, 
23233,20111204,353,12,M, ,10, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,5, ,110, , , ,M, ,3, ,7, ,30.32, ,AA, , , ,M, 
23233,20111204,453,12,M, ,10, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,7, ,110, , , ,M, , , , , ,30.32, ,AA, , , ,M, 
23233,20111204,553,12,CLR, ,10, , , ,34, ,1.1, ,30, ,-1.2, ,22, ,-5.6, ,62, ,7, ,110, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20111204,653,12,CLR, ,8, , , ,35, ,1.7, ,31, ,-0.7, ,23, ,-5, ,62, ,13, ,110, , , ,30.2, ,6, ,4, ,30.31, ,AA, , , ,30.28, 
23233,20111204,753,12,CLR, ,8, , , ,37, ,2.8, ,33, ,0.3, ,25, ,-3.9, ,62, ,14, ,110, , , ,30.21, , , , , ,30.32, ,AA, , , ,30.29, 
23233,20111204,853,12,CLR, ,10, , , ,41, ,5, ,35, ,1.7, ,26, ,-3.3, ,55, ,15, ,110, , , ,30.22, , , , , ,30.33, ,AA, , , ,30.3, 
23233,20111204,953,12,M, ,10, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,13, ,110, , , ,M, ,0, ,3, ,30.32, ,AA, , , ,M, 
23233,20111204,1053,12,CLR, ,8, , , ,52, ,11.1, ,42, ,5.4, ,28, ,-2.2, ,40, ,10, ,110, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20111204,1153,12,CLR, ,9, , , ,57, ,13.9, ,44, ,6.7, ,27, ,-2.8, ,32, ,5, ,130, , , ,30.16, , , , , ,30.27, ,AA, , , ,30.24, 
23233,20111204,1253,12,CLR, ,8, , , ,62, ,16.7, ,46, ,7.6, ,24, ,-4.4, ,23, ,0, ,0, , , ,30.12, ,8, ,31, ,30.22, ,AA, , , ,30.2, 
23233,20111204,1353,12,CLR, ,10, , , ,64, ,17.8, ,46, ,8, ,23, ,-5, ,21, ,8, ,290, , , ,30.09, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20111204,1453,12,CLR, ,10, , , ,63, ,17.2, ,44, ,6.7, ,15, ,-9.4, ,15, ,9, ,270, , , ,30.09, , , , , ,30.2, ,AA, , , ,30.17, 
23233,20111204,1553,12,CLR, ,10, , , ,61, ,16.1, ,44, ,6.7, ,20, ,-6.7, ,20, ,9, ,290, , , ,30.07, ,6, ,17, ,30.17, ,AA, , , ,30.15, 
23233,20111204,1653,12,CLR, ,8, , , ,54, ,12.2, ,48, ,8.9, ,42, ,5.6,s,64, ,7, ,300, , , ,30.08, , , , , ,30.18, ,AA, , , ,30.16, 
23233,20111204,1753,12,CLR, ,8, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5, ,69, ,5, ,340, , , ,30.07, , , , , ,30.18, ,AA, , , ,30.15, 
23233,20111204,1818,12,BKN012, ,7, , , ,50, ,10, ,45, ,7.1, ,39, ,4, ,66, ,5, ,340, , , ,30.08, , , , , ,M, ,SP, , , ,30.16, 
23233,20111204,1851,12,SCT012, ,7, , , ,50, ,10, ,45, ,7.1, ,39, ,4, ,66, ,3, ,320, , , ,30.07, , , , , ,M, ,SP, , , ,30.15, 
23233,20111204,1853,12,SCT012, ,7, , , ,50, ,10, ,45, ,7.3, ,40, ,4.4, ,69, ,3, ,330, , , ,30.07, ,1, ,2, ,30.18, ,AA, , , ,30.15, 
23233,20111204,1913,12,BKN012, ,7, , , ,48, ,9, ,44, ,6.5, ,39, ,4, ,71, ,5, ,340, , , ,30.08, , , , , ,M, ,SP, , , ,30.16, 
23233,20111204,1953,12,FEW012, ,7, , , ,48, ,8.9, ,43, ,6.3, ,38, ,3.3, ,68, ,3, ,250, , , ,30.09, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20111204,2053,12,CLR, ,7, , , ,45, ,7.2, ,41, ,4.8, ,35, ,1.7, ,68, ,3, ,340, , , ,30.08, , , , , ,30.18, ,AA, , , ,30.16, 
23233,20111204,2153,12,CLR, ,6, , , ,45, ,7.2, ,42, ,5.4, ,38, ,3.3, ,77, ,3, ,260, , , ,30.06, ,8, ,3, ,30.17, ,AA, , , ,30.14, 
23233,20111204,2253,12,CLR, ,6, , , ,44, ,6.7, ,41, ,4.9, ,37, ,2.8, ,77, ,0, ,0, , , ,30.07, , , , , ,30.18, ,AA, , , ,30.15, 
23233,20111204,2353,12,CLR, ,7, , , ,42, ,5.6, ,39, ,4.1, ,36, ,2.2, ,79, ,0, ,0, , , ,30.08, , , , , ,30.18, ,AA, , , ,30.16, 
23233,20111205,53,12,CLR, ,8, , , ,37, ,2.8, ,35, ,1.6, ,32, ,0, ,82, ,8, ,110, , , ,30.07, ,0, ,1, ,30.17, ,AA, , , ,30.15, 
23233,20111205,153,12,CLR, ,8, , , ,37, ,2.8, ,35, ,1.8, ,33, ,0.6, ,86, ,5, ,110, , , ,30.08, , , , , ,30.19, ,AA, , , ,30.16, 
23233,20111205,234,12,SCT003, ,8, , , ,39, ,4, ,37, ,2.7, ,34, ,1, ,82, ,9, ,100, , , ,30.09, , , , , ,M, ,SP, , , ,30.17, 
23233,20111205,243,12,BKN003, ,6, , , ,41, ,5, ,39, ,4, ,37, ,3, ,86, ,10, ,100, , , ,30.08, , , , , ,M, ,SP, , , ,30.16, 
23233,20111205,250,12,BKN003, ,1.25, , , ,41, ,5, ,39, ,4, ,37, ,3, ,86, ,11, ,90, , , ,30.09, , , , , ,M, ,SP, , , ,30.17, 
23233,20111205,253,12,OVC, ,0.5, , , ,43, ,6, ,M, ,M, ,39, ,4, ,M, ,11, ,90, , , ,M, , , , , ,30.19, ,AA, , , ,30.17, 
23233,20111205,301,12,VV, ,0.25, , , ,43, ,6, ,M, ,M, ,39, ,4, ,M, ,10, ,100, , , ,M, , , , , ,M, ,SP, , , ,30.17, 
23233,20111205,315,12,OVC, ,1, , , ,43, ,6, ,M, ,M, ,41, ,5, ,M, ,11, ,100, , , ,M, , , , , ,M, ,SP, , , ,30.17, 
23233,20111205,326,12,BKN002, ,3, , , ,41, ,5, ,40, ,4.5, ,39, ,4, ,93, ,10, ,100, , , ,30.09, , , , , ,M, ,SP, , , ,30.17, 
23233,20111205,335,12,SCT002, ,6, , , ,39, ,4, ,38, ,3.4, ,37, ,3, ,93, ,9, ,110, , , ,30.1, , , , , ,M, ,SP, , , ,30.18, 
23233,20111205,353,12,CLR, ,7, , , ,38, ,3.3, ,37, ,2.8, ,36, ,2.2, ,93, ,11, ,110, , , ,30.1, ,1, ,10, ,30.2, ,AA, , , ,30.18, 
23233,20111205,453,12,CLR, ,6, , , ,38, ,3.3, ,37, ,2.6, ,35, ,1.7, ,89, ,9, ,100, , , ,30.1, , , , , ,30.21, ,AA, , , ,30.18, 
23233,20111205,553,12,CLR, ,6, , , ,37, ,2.8, ,36, ,2, ,34, ,1.1, ,89, ,9, ,120, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20111205,653,12,CLR, ,6, , , ,36, ,2.2, ,35, ,1.5, ,33, ,0.6, ,89, ,11, ,110, , , ,30.13, ,3, ,13, ,30.24, ,AA, , , ,30.21, 
23233,20111205,753,12,CLR, ,5, , , ,36, ,2.2, ,35, ,1.7, ,34, ,1.1, ,92, ,11, ,110, , , ,30.14, , , , , ,30.24, ,AA, , , ,30.22, 
23233,20111205,853,12,CLR, ,8, , , ,41, ,5, ,38, ,3.3, ,34, ,1.1, ,76, ,13, ,110, , , ,30.16, , , , , ,30.27, ,AA, , , ,30.24, 
23233,20111205,953,12,M, ,8, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,9, ,110, , , ,M, ,3, ,13, ,30.28, ,AA, , , ,M, 
23233,20111205,1053,12,CLR, ,8, , , ,51, ,10.6, ,43, ,6.3, ,34, ,1.1, ,52, ,8, ,90, , , ,30.16, , , , , ,30.27, ,AA, , , ,30.24, 
23233,20111205,1153,12,CLR, ,9, , , ,55, ,12.8, ,44, ,6.8, ,31, ,-0.6, ,40, ,9, ,90, , , ,30.13, , , , , ,30.24, ,AA, , , ,30.21, 
23233,20111205,1253,12,CLR, ,9, , , ,60, ,15.6, ,46, ,7.9, ,29, ,-1.7, ,31, ,6, ,100, , , ,30.12, ,8, ,17, ,30.22, ,AA, , , ,30.2, 
23233,20111205,1353,12,CLR, ,9, , , ,61, ,16.1, ,46, ,8, ,28, ,-2.2, ,29, ,8, ,130, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20111205,1453,12,CLR, ,9, , , ,62, ,16.7, ,47, ,8.2, ,28, ,-2.2, ,28, ,0, ,0, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20111205,1553,12,CLR, ,8, , , ,59, ,15, ,47, ,8.5, ,34, ,1.1, ,39, ,10, ,260, , , ,30.13, ,3, ,2, ,30.23, ,AA, , , ,30.21, 
23233,20111205,1653,12,CLR, ,7, , , ,55, ,12.8, ,48, ,9, ,41, ,5, ,59, ,6, ,280, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20111205,1753,12,CLR, ,7, , , ,52, ,11.1, ,48, ,8.6, ,43, ,6.1, ,72, ,0, ,0, , , ,30.17, , , , , ,30.27, ,AA, , , ,30.25, 
23233,20111205,1853,12,CLR, ,8, , , ,50, ,10, ,45, ,7.1, ,39, ,3.9, ,66, ,0, ,0, , , ,30.17, ,1, ,16, ,30.28, ,AA, , , ,30.25, 
23233,20111205,1953,12,M, ,8, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,0, ,0, , , ,M, , , , , ,30.29, ,AA, , , ,M, 
23233,20111205,2053,12,CLR, ,7, , , ,40, ,4.4, ,37, ,3, ,34, ,1.1, ,79, ,0, ,0, , , ,30.2, , , , , ,30.31, ,AA, , , ,30.28, 
23233,20111205,2153,12,CLR, ,8, , , ,41, ,5, ,38, ,3.3, ,34, ,1.1, ,76, ,0, ,0, , , ,30.22, ,3, ,15, ,30.32, ,AA, , , ,30.3, 
23233,20111205,2253,12,CLR, ,8, , , ,38, ,3.3, ,36, ,1.9, ,32, ,0, ,79, ,3, ,110, , , ,30.23, , , , , ,30.33, ,AA, , , ,30.31, 
23233,20111205,2353,12,CLR, ,8, , , ,39, ,3.9, ,36, ,2.3, ,32, ,0, ,76, ,6, ,130, , , ,30.24, , , , , ,30.35, ,AA, , , ,30.32, 
23233,20111206,53,12,CLR, ,9, , , ,38, ,3.3, ,35, ,1.5, ,30, ,-1.1, ,73, ,6, ,90, , , ,30.25, ,1, ,11, ,30.35, ,AA, , , ,30.33, 
23233,20111206,153,12,M, ,9, , , ,M, ,M, ,M, ,M, ,M, ,M, ,M, ,10, ,110, , , ,M, , , , , ,30.36, ,AA, , , ,M, 
