WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20110802,53,12,CLR, ,10, , , ,57, ,13.9, ,53, ,11.8, ,50, ,10, ,78, ,0, ,0, , , ,29.92, ,6, ,8, ,30.03, ,AA, , , ,30, 
23233,20110802,151,12,BKN014, ,10, , , ,55, ,13, ,52, ,11.3, ,50, ,10, ,83, ,3, ,250, , , ,29.91, , , , , ,M, ,SP, , , ,29.99, 
23233,20110802,153,12,BKN014, ,10, , , ,56, ,13.3, ,53, ,11.5, ,50, ,10, ,80, ,5, ,250, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20110802,253,12,OVC012, ,10, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,0, ,0, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110802,353,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,0, ,0, , , ,29.9, ,6, ,6, ,30.01, ,AA, , , ,29.98, 
23233,20110802,453,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,0, ,0, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110802,553,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,5, ,50, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110802,653,12,OVC010, ,8, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,0, ,0, , , ,29.91, ,3, ,2, ,30.02, ,AA, , , ,29.99, 
23233,20110802,753,12,OVC010, ,9, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,3, ,80, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20110802,853,12,OVC010, ,8, , , ,59, ,15, ,56, ,13.1, ,53, ,11.7, ,81, ,3, ,VR , , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20110802,953,12,SCT014, ,8, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,5, ,290, , , ,29.9, ,8, ,2, ,30.01, ,AA, , , ,29.98, 
23233,20110802,1014,12,SCT014, ,9, , , ,64, ,18, ,58, ,14.6, ,54, ,12, ,70, ,0, ,0, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110802,1053,12,CLR, ,9, , , ,68, ,20, ,60, ,15.5, ,54, ,12.2, ,61, ,7, ,VR , , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20110802,1153,12,CLR, ,10, , , ,70, ,21.1, ,61, ,15.9, ,54, ,12.2, ,57, ,9, ,310, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110802,1253,12,CLR, ,10, , , ,69, ,20.6, ,60, ,15.4, ,53, ,11.7, ,57, ,14, ,270, , , ,29.87, ,6, ,10, ,29.98, ,AA, , , ,29.95, 
23233,20110802,1353,12,CLR, ,10, , , ,68, ,20, ,59, ,15.2, ,53, ,11.7, ,59, ,13, ,280, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.94, 
23233,20110802,1453,12,CLR, ,10, , , ,69, ,20.6, ,59, ,15.1, ,52, ,11.1, ,55, ,15, ,290, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
23233,20110802,1553,12,CLR, ,10, , , ,67, ,19.4, ,59, ,14.7, ,52, ,11.1, ,59, ,10, ,280, , , ,29.85, ,6, ,9, ,29.95, ,AA, , , ,29.93, 
23233,20110802,1653,12,CLR, ,10, , , ,66, ,18.9, ,58, ,14.5, ,52, ,11.1, ,61, ,13, ,300, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.92, 
23233,20110802,1753,12,CLR, ,10, , , ,64, ,17.8, ,58, ,14.3, ,53, ,11.7, ,68, ,11, ,280, , , ,29.83, , , , , ,29.94, ,AA, , , ,29.91, 
23233,20110802,1853,12,CLR, ,10, , , ,62, ,16.7, ,56, ,13.6, ,52, ,11.1, ,70, ,10, ,300, , , ,29.84, ,5, ,3, ,29.94, ,AA, , , ,29.92, 
23233,20110802,1953,12,CLR, ,10, , , ,59, ,15, ,55, ,12.8, ,52, ,11.1, ,78, ,9, ,290, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.92, 
23233,20110802,2053,12,CLR, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,7, ,300, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
23233,20110802,2118,12,BKN010, ,10, , , ,59, ,15, ,56, ,13.4, ,54, ,12, ,84, ,6, ,290, , , ,29.85, , , , , ,M, ,SP, , , ,29.93, 
23233,20110802,2153,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,7, ,300, , , ,29.85, ,0, ,6, ,29.96, ,AA, , , ,29.93, 
23233,20110802,2253,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,6, ,330, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110802,2353,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.9, ,53, ,11.7, ,84, ,7, ,300, , , ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110803,53,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,7, ,240, , , ,29.85, ,8, ,2, ,29.95, ,AA, , , ,29.93, 
23233,20110803,153,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,3, ,250, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110803,253,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,7, ,300, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110803,353,12,OVC010, ,10, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,6, ,250, , , ,29.83, ,6, ,5, ,29.94, ,AA, , , ,29.91, 
23233,20110803,453,12,OVC010, ,10, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,0, ,0, , , ,29.84, , , , , ,29.95, ,AA, , , ,29.92, 
23233,20110803,553,12,OVC010, ,10, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, ,83, ,0, ,0, , , ,29.85, , , , , ,29.96, ,AA, , , ,29.93, 
23233,20110803,653,12,OVC010, ,10, , , ,56, ,13.3, ,53, ,11.8, ,51, ,10.6, ,83, ,3, ,210, , , ,29.86, ,3, ,10, ,29.97, ,AA, , , ,29.94, 
23233,20110803,753,12,OVC010, ,10, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,3, ,VR , , , ,29.87, , , , , ,29.98, ,AA, , , ,29.95, 
23233,20110803,853,12,OVC012, ,10, , , ,59, ,15, ,55, ,12.5, ,51, ,10.6, ,75, ,3, ,280, , , ,29.87, , , , , ,29.97, ,AA, , , ,29.95, 
23233,20110803,951,12,BKN016, ,10, , , ,63, ,17, ,57, ,13.8, ,52, ,11, ,68, ,9, ,300, , , ,29.86, , , , , ,M, ,SP, , , ,29.94, 
23233,20110803,953,12,BKN016, ,10, , , ,62, ,16.7, ,56, ,13.6, ,52, ,11.1, ,70, ,7, ,VR , , , ,29.86, ,8, ,1, ,29.96, ,AA, , , ,29.94, 
23233,20110803,1019,12,SCT016, ,10, , , ,63, ,17, ,57, ,13.8, ,52, ,11, ,68, ,9, ,280, , , ,29.86, , , , , ,M, ,SP, , , ,29.94, 
23233,20110803,1053,12,CLR, ,10, , , ,65, ,18.3, ,58, ,14.3, ,52, ,11.1, ,63, ,11, ,280, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.94, 
23233,20110803,1153,12,SCT017, ,10, , , ,66, ,18.9, ,59, ,15, ,54, ,12.2, ,65, ,13, ,290, , , ,29.86, , , , , ,29.97, ,AA, , , ,29.94, 
23233,20110803,1253,12,SCT017, ,10, , , ,66, ,18.9, ,59, ,15, ,54, ,12.2, ,65, ,14, ,290, ,21, ,29.85, ,8, ,3, ,29.96, ,AA, , , ,29.93, 
23233,20110803,1353,12,SCT017, ,10, , , ,68, ,20, ,60, ,15.5, ,54, ,12.2, ,61, ,14, ,260, ,21, ,29.85, , , , , ,29.95, ,AA, , , ,29.93, 
23233,20110803,1401,12,BKN017, ,10, , , ,66, ,19, ,59, ,15, ,54, ,12, ,65, ,15, ,270, , , ,29.85, , , , , ,M, ,SP, , , ,29.93, 
23233,20110803,1453,12,OVC015, ,10, , , ,66, ,18.9, ,59, ,15, ,54, ,12.2, ,65, ,13, ,280, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110803,1544,12,OVC013, ,10, , , ,63, ,17, ,58, ,14.4, ,54, ,12, ,73, ,13, ,280, ,22, ,29.84, , , , , ,M, ,SP, , , ,29.92, 
23233,20110803,1553,12,OVC013, ,10, , , ,63, ,17.2, ,57, ,14.1, ,53, ,11.7, ,70, ,15, ,270, , , ,29.83, ,8, ,6, ,29.94, ,AA, , , ,29.91, 
23233,20110803,1653,12,OVC013, ,10, , , ,62, ,16.7, ,57, ,13.8, ,53, ,11.7, ,73, ,11, ,270, , , ,29.83, , , , , ,29.94, ,AA, , , ,29.91, 
23233,20110803,1753,12,OVC011, ,10, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,9, ,270, , , ,29.84, , , , , ,29.94, ,AA, , , ,29.92, 
23233,20110803,1829,12,OVC009, ,9, , , ,61, ,16, ,57, ,13.9, ,54, ,12, ,78, ,10, ,260, , , ,29.85, , , , , ,M, ,SP, , , ,29.93, 
23233,20110803,1853,12,OVC009, ,7, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,8, ,270, , , ,29.85, ,3, ,6, ,29.96, ,AA, , , ,29.93, 
23233,20110803,1953,12,OVC009, ,9, , , ,61, ,16.1, ,58, ,14.5, ,56, ,13.3, ,84, ,13, ,260, ,23, ,29.86, , , , , ,29.96, ,AA, , , ,29.94, 
23233,20110803,2053,12,OVC009, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,10, ,240, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110803,2153,12,OVC009, ,10, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,14, ,230, , , ,29.88, ,1, ,11, ,29.99, ,AA, , , ,29.96, 
23233,20110803,2253,12,OVC009, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,11, ,250, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110803,2334,12,OVC011, ,10, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,M, ,M, , , ,29.89, , , , , ,M, ,SP, , , ,29.97, 
23233,20110803,2353,12,OVC011, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,9, ,240, ,21, ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110804,53,12,OVC013, ,10, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, ,81, ,9, ,260, , , ,29.88, ,8, ,1, ,29.98, ,AA, , , ,29.96, 
23233,20110804,129,12,OVC009, ,8, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,9, ,260, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110804,153,12,OVC009, ,6, ,BR, ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,8, ,260, , , ,29.88, , , , , ,29.99, ,AA, ,  T, ,29.96, 
23233,20110804,227,12,SCT007 OVC013, ,10, , , ,59, ,15, ,57, ,13.7, ,55, ,13, ,87, ,8, ,250, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110804,253,12,OVC011, ,10, , , ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,10, ,240, , , ,29.88, , , , , ,29.98, ,AA, ,  T, ,29.96, 
23233,20110804,353,12,OVC011, ,10, , , ,60, ,15.6, ,56, ,13.4, ,53, ,11.7, ,78, ,13, ,250, , , ,29.88, ,3, ,1, ,29.99, ,AA, , , ,29.96, 
23233,20110804,453,12,OVC013, ,10, , , ,59, ,15, ,56, ,13.4, ,54, ,12.2, ,84, ,8, ,250, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110804,524,12,OVC009, ,5, ,BR, ,59, ,15, ,57, ,13.7, ,55, ,13, ,87, ,5, ,250, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110804,553,12,OVC009, ,10, , , ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,7, ,250, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110804,617,12,OVC011, ,10, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,8, ,250, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110804,653,12,OVC011, ,10, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, ,81, ,7, ,270, , , ,29.91, ,1, ,8, ,30.01, ,AA, , , ,29.99, 
23233,20110804,753,12,OVC011, ,10, , , ,61, ,16.1, ,57, ,13.9, ,54, ,12.2, ,78, ,8, ,280, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20110804,853,12,OVC013, ,10, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,10, ,280, , , ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20110804,943,12,OVC015, ,10, , , ,64, ,18, ,58, ,14.6, ,54, ,12, ,70, ,8, ,280, , , ,29.93, , , , , ,M, ,SP, , , ,30.01, 
23233,20110804,953,12,OVC017, ,10, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, ,68, ,10, ,250, , , ,29.93, ,1, ,7, ,30.03, ,AA, , , ,30.01, 
23233,20110804,1053,12,OVC017, ,10, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, ,68, ,10, ,280, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20110804,1153,12,FEW017, ,10, , , ,69, ,20.6, ,61, ,16, ,55, ,12.8, ,61, ,11, ,290, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20110804,1253,12,SCT019, ,10, , , ,68, ,20, ,60, ,15.8, ,55, ,12.8, ,63, ,14, ,270, , , ,29.91, ,8, ,6, ,30.01, ,AA, , , ,29.99, 
23233,20110804,1353,12,FEW019, ,10, , , ,70, ,21.1, ,62, ,16.5, ,56, ,13.3, ,61, ,11, ,290, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110804,1453,12,FEW020, ,10, , , ,69, ,20.6, ,61, ,16, ,55, ,12.8, ,61, ,14, ,270, ,23, ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20110804,1553,12,SCT018, ,10, , , ,68, ,20, ,60, ,15.8, ,55, ,12.8, ,63, ,15, ,260, ,23, ,29.9, ,5, ,5, ,30, ,AA, , , ,29.98, 
23233,20110804,1622,12,BKN016, ,10, , , ,66, ,19, ,60, ,15.3, ,55, ,13, ,68, ,13, ,280, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110804,1651,12,OVC014, ,10, , , ,64, ,18, ,59, ,14.9, ,55, ,13, ,73, ,15, ,250, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110804,1653,12,OVC014, ,10, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, ,70, ,15, ,250, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20110804,1753,12,OVC012, ,10, , , ,63, ,17.2, ,58, ,14.4, ,54, ,12.2, ,73, ,13, ,250, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20110804,1853,12,OVC012, ,10, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, ,78, ,13, ,260, , , ,29.9, ,5, ,0, ,30, ,AA, , , ,29.98, 
23233,20110804,1953,12,OVC010, ,10, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, ,78, ,9, ,250, , , ,29.9, , , , , ,30, ,AA, , , ,29.98, 
23233,20110804,2053,12,OVC010, ,10, , , ,62, ,16.7, ,58, ,14.4, ,55, ,12.8, ,78, ,14, ,260, ,17, ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110804,2153,12,OVC010, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,10, ,240, , , ,29.9, ,3, ,3, ,30.01, ,AA, , , ,29.98, 
23233,20110804,2233,12,OVC008, ,10, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,11, ,240, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110804,2253,12,OVC008, ,10, , , ,61, ,16.1, ,58, ,14.2, ,55, ,12.8, ,81, ,10, ,240, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110804,2353,12,OVC008, ,10, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,9, ,240, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110805,53,12,OVC006, ,10, , , ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,9, ,270, , , ,29.89, ,8, ,5, ,29.99, ,AA, , , ,29.97, 
23233,20110805,153,12,OVC006, ,10, , , ,60, ,15.6, ,57, ,13.9, ,55, ,12.8, ,84, ,8, ,280, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110805,253,12,OVC006, ,5, ,BR, ,59, ,15, ,57, ,13.7, ,55, ,12.8, ,87, ,7, ,250, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110805,353,12,OVC006, ,6, ,BR, ,58, ,14.4, ,57, ,13.8, ,56, ,13.3, ,93, ,5, ,260, , , ,29.88, ,6, ,5, ,29.98, ,AA, , , ,29.96, 
23233,20110805,453,12,OVC006, ,10, , , ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, ,90, ,0, ,0, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110805,553,12,OVC006, ,8, , , ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, ,90, ,5, ,300, , , ,29.89, , , , , ,29.99, ,AA, , , ,29.97, 
23233,20110805,653,12,OVC006, ,10, , , ,58, ,14.4, ,56, ,13.5, ,55, ,12.8, ,90, ,3, ,240, , , ,29.9, ,3, ,9, ,30.01, ,AA, , , ,29.98, 
23233,20110805,753,12,OVC006, ,10, , , ,58, ,14.4, ,56, ,13.2, ,54, ,12.2, ,87, ,5, ,VR , , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110805,853,12,OVC008, ,10, , , ,60, ,15.6, ,57, ,13.7, ,54, ,12.2, ,81, ,0, ,0, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20110805,943,12,OVC010, ,10, , , ,61, ,16, ,58, ,14.2, ,55, ,13, ,81, ,6, ,230, , , ,29.92, , , , , ,M, ,SP, , , ,30, 
23233,20110805,953,12,OVC010, ,10, , , ,62, ,16.7, ,58, ,14.1, ,54, ,12.2, ,75, ,7, ,270, , , ,29.92, ,3, ,5, ,30.02, ,AA, , , ,30, 
23233,20110805,1053,12,OVC012, ,10, , , ,64, ,17.8, ,59, ,14.9, ,55, ,12.8, ,73, ,9, ,280, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20110805,1153,12,BKN012, ,10, , , ,66, ,18.9, ,60, ,15.3, ,55, ,12.8, ,68, ,10, ,290, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20110805,1205,12,FEW012, ,10, , , ,64, ,18, ,59, ,14.9, ,55, ,13, ,73, ,9, ,280, , , ,29.9, , , , , ,M, ,SP, , , ,29.98, 
23233,20110805,1253,12,CLR, ,10, , , ,68, ,20, ,60, ,15.8, ,55, ,12.8, ,63, ,13, ,300, , , ,29.89, ,8, ,10, ,29.99, ,AA, , , ,29.97, 
23233,20110805,1353,12,CLR, ,10, , , ,67, ,19.4, ,60, ,15.6, ,55, ,12.8, ,66, ,15, ,300, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20110805,1453,12,CLR, ,10, , , ,67, ,19.4, ,60, ,15.6, ,55, ,12.8, ,66, ,13, ,280, , , ,29.87, , , , , ,29.98, ,AA, , , ,29.95, 
23233,20110805,1553,12,FEW013, ,10, , , ,65, ,18.3, ,59, ,15.1, ,55, ,12.8, ,70, ,13, ,280, , , ,29.87, ,6, ,5, ,29.98, ,AA, , , ,29.95, 
23233,20110805,1623,12,BKN011, ,10, , , ,64, ,18, ,59, ,14.9, ,55, ,13, ,73, ,14, ,310, , , ,29.88, , , , , ,M, ,SP, , , ,29.96, 
23233,20110805,1653,12,OVC011, ,10, , , ,63, ,17.2, ,58, ,14.6, ,55, ,12.8, ,75, ,14, ,270, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
