WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
23233,20120502,53,12,SCT016 BKN021, ,9, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,10, ,230, , , ,29.9, ,1, ,4, ,30, ,AA, , , ,29.98, 
23233,20120502,153,12,OVC018, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,9, ,240, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20120502,253,12,OVC018, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,10, ,230, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20120502,353,12,OVC018, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,9, ,230, , , ,29.88, ,6, ,7, ,29.98, ,AA, , , ,29.96, 
23233,20120502,453,12,OVC018, ,10, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,10, ,240, , , ,29.88, , , , , ,29.98, ,AA, , , ,29.96, 
23233,20120502,553,12,OVC018, ,10, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,9, ,230, , , ,29.89, , , , , ,30, ,AA, , , ,29.97, 
23233,20120502,653,12,OVC018, ,10, , , ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, ,69, ,15, ,230, , , ,29.91, ,3, ,13, ,30.02, ,AA, , , ,29.99, 
23233,20120502,753,12,OVC020, ,10, , , ,53, ,11.7, ,48, ,8.6, ,42, ,5.6, ,66, ,11, ,270, , , ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20120502,853,12,BKN022, ,10, , , ,55, ,12.8, ,48, ,8.9, ,41, ,5, ,59, ,13, ,260, , , ,29.94, , , , , ,30.04, ,AA, , , ,30.02, 
23233,20120502,953,12,BKN024, ,10, , , ,56, ,13.3, ,49, ,9.5, ,42, ,5.6, ,60, ,11, ,270, , , ,29.94, ,3, ,10, ,30.05, ,AA, , , ,30.02, 
23233,20120502,1011,12,SCT024, ,10, , , ,57, ,14, ,50, ,10, ,43, ,6, ,60, ,9, ,260, ,21, ,29.94, , , , , ,M, ,SP, , , ,30.02, 
23233,20120502,1053,12,FEW026, ,10, , , ,59, ,15, ,51, ,10.2, ,42, ,5.6, ,54, ,14, ,260, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.02, 
23233,20120502,1153,12,CLR, ,10, , , ,59, ,15, ,51, ,10.5, ,43, ,6.1, ,56, ,10, ,280, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20120502,1253,12,CLR, ,10, , , ,59, ,15, ,51, ,10.7, ,44, ,6.7, ,58, ,17, ,260, , , ,29.92, ,5, ,7, ,30.03, ,AA, , , ,30, 
23233,20120502,1353,12,CLR, ,10, , , ,59, ,15, ,51, ,10.5, ,43, ,6.1, ,56, ,14, ,290, ,22, ,29.92, , , , , ,30.02, ,AA, , , ,30, 
23233,20120502,1453,12,CLR, ,10, , , ,59, ,15, ,51, ,10.2, ,42, ,5.6, ,54, ,18, ,280, ,25, ,29.92, , , , , ,30.03, ,AA, , , ,30, 
23233,20120502,1553,12,CLR, ,10, , , ,59, ,15, ,51, ,10.5, ,43, ,6.1, ,56, ,11, ,250, , , ,29.91, ,8, ,5, ,30.01, ,AA, , , ,29.99, 
23233,20120502,1653,12,CLR, ,10, , , ,58, ,14.4, ,50, ,10.2, ,43, ,6.1, ,58, ,14, ,280, , , ,29.91, , , , , ,30.01, ,AA, , , ,29.99, 
23233,20120502,1753,12,CLR, ,10, , , ,56, ,13.3, ,50, ,9.7, ,43, ,6.1, ,62, ,13, ,230, , , ,29.9, , , , , ,30.01, ,AA, , , ,29.98, 
23233,20120502,1853,12,CLR, ,10, , , ,55, ,12.8, ,50, ,9.7, ,44, ,6.7, ,67, ,10, ,250, , , ,29.9, ,8, ,3, ,30.01, ,AA, , , ,29.98, 
23233,20120502,1953,12,CLR, ,10, , , ,53, ,11.7, ,49, ,9.1, ,44, ,6.7, ,72, ,10, ,270, , , ,29.91, , , , , ,30.02, ,AA, , , ,29.99, 
23233,20120502,2053,12,CLR, ,10, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, ,74, ,7, ,240, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20120502,2153,12,CLR, ,10, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, ,74, ,6, ,250, , , ,29.93, ,1, ,11, ,30.04, ,AA, , , ,30.01, 
23233,20120502,2251,12,BKN017, ,10, , , ,52, ,11, ,49, ,9.1, ,45, ,7, ,77, ,6, ,240, , , ,29.93, , , , , ,M, ,SP, , , ,30.01, 
23233,20120502,2253,12,BKN017, ,10, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, ,74, ,5, ,250, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20120502,2350,12,SCT017, ,10, , , ,52, ,11, ,48, ,8.6, ,43, ,6, ,72, ,8, ,230, , , ,29.93, , , , , ,M, ,SP, , , ,30.01, 
23233,20120502,2353,12,FEW017, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,9, ,230, , , ,29.93, , , , , ,30.04, ,AA, , , ,30.01, 
23233,20120503,53,12,CLR, ,10, , , ,50, ,10, ,47, ,8.1, ,43, ,6.1, ,77, ,5, ,220, , , ,29.93, ,8, ,1, ,30.03, ,AA, , , ,30.01, 
23233,20120503,151,12,BKN018, ,10, , , ,50, ,10, ,47, ,8.1, ,43, ,6, ,77, ,0, ,0, , , ,29.93, , , , , ,M, ,SP, , , ,30.01, 
23233,20120503,153,12,BKN018, ,10, , , ,50, ,10, ,47, ,8.1, ,43, ,6.1, ,77, ,3, ,210, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20120503,241,12,SCT020, ,10, , , ,52, ,11, ,48, ,8.6, ,43, ,6, ,72, ,5, ,220, , , ,29.93, , , , , ,M, ,SP, , , ,30.01, 
23233,20120503,253,12,CLR, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,5, ,210, , , ,29.93, , , , , ,30.03, ,AA, , , ,30.01, 
23233,20120503,353,12,CLR, ,10, , , ,51, ,10.6, ,47, ,8.3, ,43, ,6.1, ,74, ,3, ,230, , , ,29.92, ,8, ,1, ,30.03, ,AA, , , ,30, 
23233,20120503,412,12,BKN019, ,10, , , ,52, ,11, ,48, ,8.6, ,43, ,6, ,72, ,3, ,270, , , ,29.93, , , , , ,M, ,SP, , , ,30.01, 
23233,20120503,453,12,OVC021, ,10, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,5, ,240, , , ,29.94, , , , , ,30.05, ,AA, , , ,30.02, 
23233,20120503,553,12,OVC021, ,10, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,3, ,260, , , ,29.96, , , , , ,30.07, ,AA, , , ,30.04, 
23233,20120503,653,12,OVC023, ,10, , , ,52, ,11.1, ,48, ,8.9, ,44, ,6.7, ,74, ,3, ,130, , , ,29.97, ,1, ,17, ,30.08, ,AA, , , ,30.05, 
23233,20120503,735,12,SCT021, ,10, , , ,55, ,13, ,50, ,9.9, ,45, ,7, ,69, ,0, ,0, , , ,29.99, , , , , ,M, ,SP, , , ,30.07, 
23233,20120503,753,12,SCT031, ,10, , , ,56, ,13.3, ,50, ,9.9, ,44, ,6.7, ,64, ,0, ,0, , , ,29.99, , , , , ,30.1, ,AA, , , ,30.07, 
23233,20120503,853,12,OVC032, ,10, , , ,58, ,14.4, ,51, ,10.5, ,44, ,6.7, ,60, ,0, ,0, , , ,30, , , , , ,30.11, ,AA, , , ,30.08, 
23233,20120503,930,12,BKN025 OVC037, ,10, , , ,59, ,15, ,52, ,11, ,45, ,7, ,60, ,3, ,VR , , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20120503,953,12,BKN023 OVC035, ,10, , , ,58, ,14.4, ,52, ,11, ,46, ,7.8, ,65, ,5, ,VR , , , ,30.02, ,2, ,15, ,30.12, ,AA, , , ,30.1, 
23233,20120503,1053,12,OVC023, ,10, , , ,61, ,16.1, ,54, ,12, ,47, ,8.3, ,60, ,0, ,0, , , ,30.02, , , , , ,30.12, ,AA, , , ,30.1, 
23233,20120503,1125,12,SCT025 BKN039 OVC047, ,10, , , ,63, ,17, ,55, ,12.7, ,48, ,9, ,58, ,8, ,270, , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20120503,1153,12,FEW025 OVC037, ,10, , , ,63, ,17.2, ,55, ,13, ,49, ,9.4, ,60, ,10, ,290, , , ,30.01, , , , , ,30.11, ,AA, , , ,30.09, 
23233,20120503,1253,12,OVC043, ,10, , , ,63, ,17.2, ,55, ,12.7, ,48, ,8.9, ,58, ,8, ,280, , , ,30.01, ,6, ,3, ,30.11, ,AA, , , ,30.09, 
23233,20120503,1353,12,FEW043 SCT110, ,10, , , ,65, ,18.3, ,56, ,13.4, ,49, ,9.4, ,56, ,10, ,270, , , ,30, , , , , ,30.1, ,AA, , , ,30.08, 
23233,20120503,1453,12,BKN080 BKN110, ,10, , , ,64, ,17.8, ,56, ,13.5, ,50, ,10, ,61, ,15, ,290, , , ,30, , , , , ,30.11, ,AA, , , ,30.08, 
23233,20120503,1553,12,OVC070, ,10, , , ,62, ,16.7, ,55, ,13, ,50, ,10, ,65, ,10, ,300, , , ,30, ,6, ,3, ,30.11, ,AA, , , ,30.08, 
23233,20120503,1653,12,FEW024 BKN085, ,10, , , ,62, ,16.7, ,56, ,13.3, ,51, ,10.6, ,67, ,11, ,300, , , ,30, , , , , ,30.1, ,AA, , , ,30.08, 
23233,20120503,1753,12,FEW015 OVC090, ,10, , , ,60, ,15.6, ,55, ,12.8, ,51, ,10.6, ,72, ,9, ,310, , , ,30.01, , , , , ,30.11, ,AA, , , ,30.09, 
23233,20120503,1845,12,BKN020, ,10, , , ,59, ,15, ,55, ,12.8, ,52, ,11, ,78, ,9, ,330, , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20120503,1853,12,BKN018, ,10, , , ,59, ,15, ,55, ,12.6, ,51, ,10.6, ,75, ,8, ,310, , , ,30.01, ,3, ,2, ,30.11, ,AA, , , ,30.09, 
23233,20120503,1909,12,SCT018, ,10, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,7, ,320, , , ,30.01, , , , , ,M, ,SP, , , ,30.09, 
23233,20120503,1953,12,FEW027, ,10, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,8, ,330, , , ,30.01, , , , , ,30.12, ,AA, , , ,30.09, 
23233,20120503,2007,12,BKN027, ,10, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,9, ,330, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120503,2053,12,FEW014 OVC029, ,10, , , ,57, ,13.9, ,54, ,12.1, ,51, ,10.6, ,80, ,6, ,350, , , ,30.02, , , , , ,30.13, ,AA, , , ,30.1, 
23233,20120503,2112,12,BKN014 OVC027, ,10, , , ,57, ,14, ,54, ,12.3, ,52, ,11, ,83, ,5, ,330, , , ,30.03, , , , , ,M, ,SP, , , ,30.11, 
23233,20120503,2153,12,OVC010, ,10, , , ,58, ,14.4, ,55, ,12.6, ,52, ,11.1, ,81, ,6, ,340, , , ,30.03, ,3, ,8, ,30.14, ,AA, , , ,30.11, 
23233,20120503,2215,12,OVC008, ,4, ,BR, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,3, ,310, , , ,30.04, , , , , ,M, ,SP, , , ,30.12, 
23233,20120503,2253,12,BKN008 OVC014, ,4, ,BR, ,57, ,13.9, ,55, ,12.9, ,54, ,12.2, ,90, ,3, ,10, , , ,30.04, , , , , ,30.14, ,AA, ,  T, ,30.12, 
23233,20120503,2337,12,OVC010, ,10, , , ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,0, ,0, , , ,30.03, , , , , ,M, ,SP, , , ,30.11, 
23233,20120503,2353,12,OVC010, ,9, , , ,57, ,13.9, ,55, ,12.6, ,53, ,11.7, ,87, ,0, ,0, , , ,30.03, , , , , ,30.14, ,AA, , , ,30.11, 
23233,20120504,1,12,OVC008, ,6, ,BR, ,57, ,14, ,55, ,12.9, ,54, ,12, ,90, ,0, ,0, , , ,30.03, , , , , ,M, ,SP, , , ,30.11, 
23233,20120504,53,12,OVC008, ,4, ,BR, ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,3, ,220, , , ,30.02, ,8, ,3, ,30.13, ,AA, , , ,30.1, 
23233,20120504,104,12,OVC010, ,10, , , ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,0, ,0, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,131,12,BKN008 OVC027, ,10, , , ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,240, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,151,12,SCT006 BKN011 OVC027, ,10, , , ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,0, ,0, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,153,12,SCT006 BKN011 OVC027, ,10, , , ,56, ,13.3, ,54, ,12.4, ,53, ,11.7, ,90, ,3, ,260, , , ,30.02, , , , , ,30.12, ,AA, , , ,30.1, 
23233,20120504,208,12,FEW006 BKN009 OVC019, ,3, ,#NAME?, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,260, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,210,12,FEW006 SCT009 OVC017, ,3, ,#NAME?, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,250, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,217,12,BKN007 OVC015, ,2.5, ,BR, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,3, ,260, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,253,12,BKN005 OVC009, ,2.5, ,#NAME?, ,56, ,13.3, ,55, ,12.7, ,54, ,12.2, ,93, ,7, ,220, , , ,30.02, , , , , ,30.13, ,AA, ,0.03, ,30.1, 
23233,20120504,310,12,BKN005 OVC009, ,4, ,BR, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,7, ,230, , , ,30.03, , , , , ,M, ,SP, , , ,30.11, 
23233,20120504,343,12,BKN004 OVC007, ,2.5, ,#NAME?, ,55, ,13, ,54, ,12.4, ,54, ,12, ,96, ,9, ,260, , , ,30.02, , , , , ,M, ,SP, , , ,30.1, 
23233,20120504,353,12,BKN004 OVC007, ,2, ,#NAME?, ,55, ,12.8, ,53, ,11.8, ,52, ,11.1, ,90, ,11, ,260, , , ,30.02, ,5, ,0, ,30.13, ,AA, ,0.03, ,30.1, 
23233,20120504,403,12,OVC004, ,4, ,BR, ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,9, ,250, , , ,30.03, , , , , ,M, ,SP, , , ,30.11, 
23233,20120504,431,12,OVC006, ,7, , , ,54, ,12, ,53, ,11.6, ,52, ,11, ,93, ,8, ,240, , , ,30.03, , , , , ,M, ,SP, , , ,30.11, 
23233,20120504,453,12,BKN006 OVC031, ,8, , , ,53, ,11.7, ,52, ,11, ,51, ,10.6, ,93, ,10, ,230, , , ,30.03, , , , , ,30.14, ,AA, ,  T, ,30.11, 
23233,20120504,553,12,OVC010, ,5, ,#NAME?, ,53, ,11.7, ,51, ,10.7, ,50, ,10, ,90, ,13, ,230, , , ,30.06, , , , , ,30.16, ,AA, ,  T, ,30.14, 
23233,20120504,653,12,OVC013, ,5, ,BR, ,52, ,11.1, ,51, ,10.5, ,50, ,10, ,93, ,11, ,230, , , ,30.08, ,3, ,20, ,30.19, ,AA, ,0.01, ,30.16, 
23233,20120504,708,12,OVC015, ,3, ,#NAME?, ,54, ,12, ,52, ,11, ,50, ,10, ,86, ,10, ,240, , , ,30.09, , , , , ,M, ,SP, , , ,30.17, 
23233,20120504,753,12,BKN015 OVC026, ,10, , , ,53, ,11.7, ,50, ,10.2, ,48, ,8.9, ,83, ,10, ,240, , , ,30.1, , , , , ,30.21, ,AA, ,  T, ,30.18, 
23233,20120504,850,12,SCT019 OVC030, ,10, , , ,55, ,13, ,50, ,10.2, ,46, ,8, ,72, ,9, ,230, , , ,30.12, , , , , ,M, ,SP, , , ,30.2, 
23233,20120504,853,12,FEW019 OVC030, ,10, , , ,55, ,12.8, ,51, ,10.5, ,47, ,8.3, ,75, ,9, ,240, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20120504,919,12,BKN025 OVC032, ,10, , , ,55, ,13, ,50, ,10.2, ,46, ,8, ,72, ,8, ,260, , , ,30.13, , , , , ,M, ,SP, , , ,30.21, 
23233,20120504,953,12,OVC025, ,10, , , ,57, ,13.9, ,51, ,10.7, ,46, ,7.8, ,67, ,13, ,230, , , ,30.13, ,1, ,10, ,30.24, ,AA, , , ,30.21, 
23233,20120504,1053,12,OVC027, ,10, , , ,60, ,15.6, ,53, ,11.5, ,46, ,7.8, ,60, ,9, ,230, , , ,30.13, , , , , ,30.23, ,AA, , , ,30.21, 
23233,20120504,1132,12,OVC031, ,10, , , ,61, ,16, ,53, ,11.5, ,45, ,7, ,56, ,9, ,230, ,16, ,30.13, , , , , ,M, ,SP, , , ,30.21, 
23233,20120504,1153,12,BKN031, ,10, , , ,62, ,16.7, ,53, ,11.7, ,45, ,7.2, ,54, ,13, ,230, , , ,30.13, , , , , ,30.23, ,AA, , , ,30.21, 
23233,20120504,1253,12,FEW033, ,10, , , ,62, ,16.7, ,52, ,11.2, ,43, ,6.1, ,50, ,14, ,250, ,20, ,30.12, ,6, ,3, ,30.23, ,AA, , , ,30.2, 
23233,20120504,1353,12,CLR, ,10, , , ,62, ,16.7, ,51, ,10.8, ,41, ,5, ,46, ,13, ,270, ,21, ,30.13, , , , , ,30.23, ,AA, , , ,30.21, 
23233,20120504,1453,12,CLR, ,10, , , ,63, ,17.2, ,53, ,11.5, ,43, ,6.1, ,48, ,14, ,250, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20120504,1553,12,CLR, ,10, , , ,59, ,15, ,51, ,10.2, ,42, ,5.6, ,54, ,16, ,260, , , ,30.11, ,8, ,4, ,30.22, ,AA, , , ,30.19, 
23233,20120504,1653,12,CLR, ,10, , , ,61, ,16.1, ,52, ,11, ,43, ,6.1, ,52, ,13, ,250, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20120504,1753,12,CLR, ,10, , , ,57, ,13.9, ,50, ,10, ,43, ,6.1, ,60, ,14, ,230, , , ,30.12, , , , , ,30.22, ,AA, , , ,30.2, 
23233,20120504,1853,12,CLR, ,10, , , ,54, ,12.2, ,49, ,9.4, ,44, ,6.7, ,69, ,14, ,210, , , ,30.12, ,3, ,4, ,30.23, ,AA, , , ,30.2, 
23233,20120504,1953,12,CLR, ,10, , , ,53, ,11.7, ,48, ,8.9, ,43, ,6.1, ,69, ,15, ,220, , , ,30.14, , , , , ,30.24, ,AA, , , ,30.22, 
23233,20120504,2053,12,CLR, ,10, , , ,52, ,11.1, ,47, ,8.4, ,42, ,5.6, ,69, ,8, ,210, , , ,30.15, , , , , ,30.26, ,AA, , , ,30.23, 
23233,20120504,2153,12,CLR, ,10, , , ,51, ,10.6, ,46, ,7.9, ,41, ,5, ,69, ,10, ,220, , , ,30.15, ,0, ,7, ,30.25, ,AA, , , ,30.23, 
23233,20120504,2253,12,CLR, ,10, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,8, ,240, , , ,30.14, , , , , ,30.24, ,AA, , , ,30.22, 
23233,20120504,2353,12,CLR, ,10, , , ,51, ,10.6, ,47, ,8.1, ,42, ,5.6, ,71, ,7, ,280, , , ,30.13, , , , , ,30.24, ,AA, , , ,30.21, 
23233,20120505,53,12,CLR, ,10, , , ,49, ,9.4, ,46, ,7.5, ,42, ,5.6, ,77, ,6, ,320, , , ,30.12, ,8, ,9, ,30.23, ,AA, , , ,30.2, 
23233,20120505,153,12,CLR, ,10, , , ,48, ,8.9, ,45, ,7.3, ,42, ,5.6, ,80, ,0, ,0, , , ,30.11, , , , , ,30.22, ,AA, , , ,30.19, 
